From date,To date,MPDB_kW,AIT_400_001B_P.PV,FIT_200_001B_P.PV,FIT_200_002B_P.PV,FIT_200_004B_P.PV,FIT_400_001B_P.PV,FIT_400_002B_P.PV,LT_200_002B_P.PV,P_200_001B_P.RPM_MV,P_200_002B_P.RPM_MV,P_400_001B_P.RPM_MV,P_400_002B_P.RPM_MV,PDIT_200_001B_P.PV,PDIT_400_001B_P.PV,PDIT_400_002B_P.PV,PIT_400_003B_P.PV,PT_200_005B_P.PV,PT_200_006B_P.PV,PT_200B_Tags.Q_Filtrate_PV,Q_400_002B,PT_400_002B_P.PV,Q_400_001B_P.PV,RO_300B_Tags.RO.Recovery
2023-06-13 10:00:46,2023-06-13 10:15:46,0,0.03,834.86,0.57,90.89,802.85,0.35,7.83,60.33,0.00,32.90,0.00,2.56,31.73,46.03,51.82,0.00,1.16,803.24,805.87,49.98,805.52,0.00
2023-06-13 10:15:46,2023-06-13 10:30:46,0,0.03,999.24,0.57,90.98,805.07,0.42,7.83,60.36,0.00,32.95,0.00,2.60,31.74,46.10,51.88,0.00,1.19,805.50,806.28,49.99,805.86,0.00
2023-06-13 10:30:46,2023-06-13 10:45:46,0,0.03,836.61,0.55,90.99,809.68,0.39,7.82,60.47,0.00,32.97,0.00,2.64,31.73,46.13,51.88,0.00,1.07,810.11,805.84,50.00,805.45,0.00
2023-06-13 10:45:46,2023-06-13 11:00:46,0,235.90,1390.03,46.19,91.46,806.51,373.97,7.73,63.46,1.89,33.44,34.56,3.63,35.14,49.45,592.47,1.19,0.56,1180.50,1187.07,49.69,813.10,20.15
2023-06-13 11:00:46,2023-06-13 11:15:46,0,465.87,1763.66,107.92,92.28,803.83,699.16,3.58,66.21,4.22,33.81,49.11,4.12,39.02,52.26,923.89,0.44,-0.07,1502.97,1504.38,50.00,805.22,46.47
2023-06-13 11:15:46,2023-06-13 11:30:46,0,451.65,1773.99,0.57,92.40,807.34,700.01,7.10,66.21,0.00,33.83,49.13,4.07,38.99,52.25,924.54,0.01,0.14,1507.33,1505.29,50.02,805.28,46.50
2023-06-13 11:30:46,2023-06-13 11:45:46,0,448.65,1531.93,153.22,92.03,800.39,699.16,6.08,66.26,6.11,33.83,49.17,4.01,38.92,52.20,926.19,1.46,0.02,1499.55,1504.27,50.01,805.12,46.48
2023-06-13 11:45:46,2023-06-13 12:00:46,0,444.55,1854.97,0.57,92.21,808.27,701.23,4.64,66.41,0.00,33.84,49.14,4.06,38.88,52.21,923.65,0.17,-0.14,1509.48,1506.64,49.99,805.41,46.54
2023-06-13 12:00:46,2023-06-13 12:15:46,0,444.34,1686.48,0.57,91.89,802.98,699.42,7.69,66.06,0.00,33.83,49.12,4.05,38.83,52.17,923.84,0.00,0.28,1502.41,1504.56,50.01,805.13,46.49
2023-06-13 12:15:46,2023-06-13 12:30:46,0,442.99,1555.31,0.57,91.91,807.71,700.28,7.83,66.16,0.00,33.82,49.13,4.09,38.80,52.16,923.06,0.00,0.23,1507.99,1505.61,49.95,805.33,46.51
2023-06-13 12:30:46,2023-06-13 12:45:46,0,443.61,1571.49,0.57,91.79,801.52,699.92,7.83,66.14,0.00,33.82,49.10,4.08,38.73,52.10,922.72,0.00,0.25,1501.43,1505.08,49.99,805.16,46.50
2023-06-13 12:45:46,2023-06-13 13:00:46,0,442.95,1684.29,0.58,91.97,810.47,700.97,7.83,66.32,0.00,33.83,49.06,4.13,38.69,52.11,919.70,0.00,0.15,1511.44,1506.35,50.01,805.38,46.53
2023-06-13 13:00:46,2023-06-13 13:15:46,0,446.61,1541.37,0.57,91.87,800.50,699.55,7.82,66.23,0.00,33.83,49.09,4.12,38.65,52.08,921.63,0.00,0.10,1500.07,1505.21,49.96,805.66,46.48
2023-06-13 13:15:46,2023-06-13 13:30:46,0,444.31,1591.93,115.26,91.90,806.84,700.38,7.36,66.40,5.19,33.84,49.04,4.17,38.61,52.07,919.18,1.34,-0.05,1507.22,1505.59,49.99,805.22,46.52
2023-06-13 13:30:46,2023-06-13 13:45:46,0,444.64,1791.00,37.56,92.09,806.14,699.92,3.73,66.52,1.46,33.84,49.01,4.17,38.58,52.05,918.34,0.37,-0.22,1506.08,1505.13,49.96,805.21,46.50
2023-06-13 13:45:46,2023-06-13 14:00:46,0,444.70,1749.91,0.57,91.97,806.56,700.02,7.34,66.35,0.00,33.84,49.01,4.18,38.56,52.04,918.06,0.00,0.09,1506.59,1505.61,50.03,805.59,46.49
2023-06-13 14:00:46,2023-06-13 14:15:46,0,444.88,1524.82,0.58,91.84,804.39,699.51,7.82,66.24,0.00,33.84,49.02,4.17,38.55,52.03,918.62,0.00,0.27,1503.89,1504.93,50.02,805.43,46.48
2023-06-13 14:15:46,2023-06-13 14:30:46,0,444.26,1651.75,0.57,91.87,803.65,700.30,7.82,66.22,0.00,33.85,49.02,4.19,38.53,52.03,918.54,0.00,0.26,1503.99,1505.68,50.02,805.39,46.51
2023-06-13 14:30:46,2023-06-13 14:45:46,0,442.43,1623.48,0.57,91.82,806.92,700.28,7.82,66.33,0.00,33.83,49.01,4.22,38.54,52.03,918.24,0.00,0.14,1507.21,1505.78,49.99,805.51,46.51
2023-06-13 14:45:46,2023-06-13 15:00:46,0,439.85,1533.15,0.57,91.84,806.64,699.50,7.82,66.32,0.00,33.84,49.03,4.21,38.55,52.03,918.90,0.00,0.15,1506.20,1504.95,49.97,805.45,46.48
2023-06-13 15:00:46,2023-06-13 15:15:46,0,437.60,1666.58,0.57,91.77,805.75,699.70,7.82,66.32,0.00,33.84,49.04,4.23,38.56,52.03,919.79,0.00,0.13,1505.45,1504.93,49.96,805.23,46.49
2023-06-13 15:15:46,2023-06-13 15:30:46,0,435.58,1576.77,156.57,92.12,805.55,700.02,6.53,66.61,6.00,33.83,49.06,4.22,38.59,52.06,920.67,1.50,-0.21,1505.58,1505.50,49.99,805.48,46.50
2023-06-13 15:30:46,2023-06-13 15:45:46,0,432.81,1776.79,0.57,92.10,805.62,700.09,4.29,66.55,0.00,33.84,49.09,4.20,38.59,52.05,921.94,0.18,-0.19,1505.69,1505.19,50.02,805.10,46.51
2023-06-13 15:45:46,2023-06-13 16:00:46,0,429.44,1731.08,0.57,92.08,808.87,699.56,7.58,66.33,0.00,33.84,49.10,4.24,38.63,52.07,922.71,0.00,0.19,1508.44,1505.04,50.06,805.47,46.48
2023-06-13 16:00:46,2023-06-13 16:15:46,0,425.81,1541.96,0.57,91.87,806.53,699.33,7.83,66.28,0.00,33.86,49.16,4.28,38.68,52.10,925.23,0.00,0.20,1505.87,1505.08,49.97,805.75,46.46
2023-06-13 16:15:46,2023-06-13 16:30:46,0,423.59,1591.71,0.57,91.84,804.91,699.39,7.83,66.26,0.00,33.85,49.18,4.29,38.71,52.11,926.62,0.00,0.24,1504.29,1504.85,49.96,805.45,46.48
2023-06-13 16:30:46,2023-06-13 16:45:46,0,422.36,1662.83,0.58,91.78,803.22,699.49,7.83,66.30,0.00,33.86,49.22,4.30,38.73,52.13,927.98,0.00,0.13,1502.72,1505.00,50.04,805.51,46.48
2023-06-13 16:45:46,2023-06-13 17:00:46,0,421.36,1528.63,0.55,91.91,802.60,700.01,7.83,66.30,0.00,33.85,49.23,4.30,38.73,52.11,928.48,0.00,0.10,1502.57,1505.32,49.99,805.31,46.50
2023-06-13 17:00:46,2023-06-13 17:15:46,0,420.72,1619.23,0.57,91.97,803.48,700.05,7.83,66.30,0.00,33.85,49.23,4.31,38.73,52.11,928.62,0.00,0.14,1503.52,1505.45,50.05,805.41,46.50
2023-06-13 17:15:46,2023-06-13 17:30:46,0,418.51,1652.25,0.57,91.89,812.02,700.85,7.83,66.47,0.00,33.86,49.19,4.37,38.73,52.14,926.46,0.00,0.01,1512.91,1506.05,49.99,805.20,46.54
2023-06-13 17:30:46,2023-06-13 17:45:46,0,419.70,1522.71,0.57,92.04,803.85,699.20,7.83,66.40,0.00,33.86,49.22,4.37,38.70,52.10,928.02,0.00,0.01,1503.05,1504.49,49.93,805.30,46.47
2023-06-13 17:45:46,2023-06-13 18:00:46,0,417.25,1648.89,0.57,91.99,804.16,699.21,7.83,66.39,0.00,33.85,49.25,4.39,38.74,52.12,929.67,0.00,0.02,1503.45,1504.61,50.05,805.41,46.47
2023-06-13 18:00:46,2023-06-13 18:15:46,0,415.44,1610.59,0.57,91.90,803.31,699.84,7.83,66.40,0.00,33.85,49.27,4.43,38.77,52.14,930.70,0.00,-0.09,1503.16,1505.69,49.99,805.85,46.48
2023-06-13 18:15:46,2023-06-13 18:30:46,0,414.44,1522.95,0.57,92.06,803.10,700.19,7.83,66.46,0.00,33.85,49.30,4.59,38.78,52.13,931.35,0.00,-0.08,1503.29,1505.47,49.97,805.28,46.51
2023-06-13 18:30:46,2023-06-13 18:45:46,0,414.02,1651.79,0.57,92.31,802.79,700.00,7.83,66.62,0.00,33.86,49.30,4.87,38.78,52.14,931.58,0.00,-0.11,1502.77,1505.31,49.99,805.31,46.50
2023-06-13 18:45:46,2023-06-13 19:00:46,0,411.39,1258.86,0.57,91.82,808.03,362.87,7.83,63.72,0.00,33.48,26.20,3.76,34.68,49.40,597.33,0.00,0.36,1170.87,1157.33,50.29,794.46,22.84
2023-06-13 19:00:46,2023-06-13 19:15:46,0,110.60,603.01,0.57,31.54,266.17,3.83,7.76,20.19,0.00,10.44,0.00,0.89,12.13,14.90,31.55,0.00,2.00,270.02,241.69,20.03,237.86,0.00
2023-06-13 19:15:46,2023-06-13 19:30:46,0,1118.04,762.41,136.02,29.08,0.38,0.44,6.84,20.00,5.77,0.00,0.00,0.00,0.57,0.14,8.89,1.47,1.99,0.82,0.43,6.37,0.00,0.00
2023-06-13 19:30:46,2023-06-13 19:45:46,0,2000.00,800.89,0.57,29.48,0.43,0.41,2.50,20.00,0.00,0.00,0.00,0.00,0.55,0.14,8.99,0.31,1.96,0.84,0.41,6.76,0.00,0.00
2023-06-13 19:45:46,2023-06-13 20:00:46,0,2000.00,828.80,0.57,29.47,0.42,0.38,3.83,20.00,0.00,0.00,0.00,0.00,0.50,0.14,9.55,0.00,1.95,0.80,0.38,7.31,0.00,0.00
2023-06-13 20:00:46,2023-06-13 20:15:46,0,2000.00,821.97,0.57,29.58,0.47,0.38,5.17,20.00,0.00,0.00,0.00,0.00,0.50,0.14,9.83,0.00,1.93,0.84,0.38,7.59,0.00,0.00
2023-06-13 20:15:46,2023-06-13 20:30:46,0,2000.00,824.95,0.58,29.03,0.39,0.36,6.50,20.00,0.00,0.00,0.00,0.00,0.50,0.14,10.01,0.00,1.91,0.75,0.36,7.79,0.00,0.00
2023-06-13 20:30:46,2023-06-13 20:45:46,0,1923.75,823.62,0.57,27.86,0.38,0.42,7.63,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.88,0.00,1.90,0.81,0.42,7.68,0.00,0.00
2023-06-13 20:45:46,2023-06-13 21:00:46,0,1747.90,825.16,0.57,27.82,0.38,0.39,7.77,20.00,0.00,0.00,0.00,0.00,0.50,0.14,10.18,0.00,1.88,0.74,0.39,7.98,0.00,0.00
2023-06-13 21:00:46,2023-06-13 21:15:46,0,1593.73,823.84,0.58,27.86,0.39,0.41,7.77,20.00,0.00,0.00,0.00,0.00,0.50,0.14,10.46,0.00,1.85,0.76,0.43,8.27,0.00,0.00
2023-06-13 21:15:46,2023-06-13 21:30:46,0,1555.97,826.80,0.57,27.86,0.38,0.40,7.77,20.00,0.00,0.00,0.00,0.00,0.50,0.14,10.28,0.00,1.83,0.76,0.40,8.09,0.00,0.00
2023-06-13 21:30:46,2023-06-13 21:45:46,0,1330.33,824.08,0.57,27.88,0.39,0.42,7.77,20.00,0.00,0.00,0.00,0.00,0.50,0.14,10.40,0.00,1.80,0.84,0.42,8.24,0.00,0.00
2023-06-13 21:45:46,2023-06-13 22:00:46,0,1287.28,824.87,135.26,28.06,0.43,0.39,5.55,20.00,5.22,0.00,0.00,0.00,0.50,0.14,10.91,1.55,1.63,0.83,0.39,8.07,0.00,0.00
2023-06-13 22:00:46,2023-06-13 22:15:46,0,1302.92,824.67,0.57,29.55,0.43,0.43,2.77,20.00,0.00,0.00,0.00,0.00,0.51,0.14,11.25,0.11,1.97,0.84,0.43,8.15,0.00,0.00
2023-06-13 22:15:46,2023-06-13 22:30:46,0,1338.35,825.59,0.57,29.60,0.37,0.43,4.11,20.00,0.00,0.00,0.00,0.00,0.50,0.14,11.63,0.00,1.97,0.78,0.43,8.21,0.00,0.00
2023-06-13 22:30:46,2023-06-13 22:45:46,0,1373.78,827.35,0.57,29.75,0.38,0.35,5.46,20.00,0.00,0.00,0.00,0.00,0.50,0.14,11.66,0.00,1.97,0.73,0.35,7.94,0.00,0.00
2023-06-13 22:45:46,2023-06-13 23:00:46,0,1380.45,824.83,0.57,28.92,0.41,0.42,6.79,20.00,0.00,0.00,0.00,0.00,0.50,0.14,11.77,0.00,1.96,0.84,0.42,8.24,0.00,0.00
2023-06-13 23:00:46,2023-06-13 23:15:46,0,1372.83,825.32,0.58,27.93,0.43,0.42,7.73,20.00,0.00,0.00,0.00,0.00,0.50,0.14,11.97,0.00,1.96,0.85,0.42,8.29,0.00,0.00
2023-06-13 23:15:46,2023-06-13 23:30:46,0,1325.73,824.58,135.24,28.60,0.41,0.40,5.54,20.00,5.39,0.00,0.00,0.00,0.50,0.14,12.08,1.57,1.93,0.80,0.40,8.04,0.00,0.00
2023-06-13 23:30:46,2023-06-13 23:45:46,0,1320.92,826.60,0.57,29.72,0.40,0.32,2.78,20.00,0.00,0.00,0.00,0.00,0.50,0.14,12.10,0.16,2.01,0.69,0.33,8.33,0.00,0.00
2023-06-13 23:45:46,2023-06-14 00:00:46,0,1303.51,824.09,0.58,29.72,0.44,0.41,4.12,20.00,0.00,0.00,0.00,0.00,0.50,0.14,12.13,0.00,2.02,0.88,0.41,8.16,0.00,0.00
2023-06-14 00:00:46,2023-06-14 00:15:46,0,1270.52,825.29,0.57,29.96,0.45,0.42,5.47,20.00,0.00,0.00,0.00,0.00,0.50,0.14,12.12,0.00,2.01,0.89,0.42,8.15,0.00,0.00
2023-06-14 00:15:46,2023-06-14 00:30:46,0,1247.50,824.73,0.55,29.06,0.40,0.42,6.81,20.00,0.00,0.00,0.00,0.00,0.50,0.14,12.09,0.01,2.00,0.84,0.43,8.26,0.00,0.00
2023-06-14 00:30:46,2023-06-14 00:45:46,0,1039.40,843.47,140.12,55.10,324.43,17.39,5.41,35.47,5.99,2.87,0.00,1.32,3.19,3.58,34.44,1.50,1.53,341.84,67.00,25.72,49.61,0.00
2023-06-14 00:45:46,2023-06-14 01:00:46,0,0.04,1131.28,0.57,91.57,779.50,0.39,5.14,60.67,0.00,32.82,0.46,3.03,31.55,45.82,60.17,0.11,0.69,779.90,785.76,49.95,785.36,0.00
2023-06-14 01:00:46,2023-06-14 01:15:46,0,323.74,1462.05,0.57,92.01,782.31,465.65,7.78,64.42,0.00,33.44,40.55,4.48,35.99,50.02,711.78,0.00,0.35,1247.97,1258.73,49.73,793.08,26.47
2023-06-14 01:15:46,2023-06-14 01:30:46,0,460.58,1655.04,0.57,92.55,803.19,701.37,7.83,66.74,0.00,33.78,49.20,4.96,39.09,52.26,926.68,0.00,-0.10,1504.56,1506.30,50.00,804.93,46.56
2023-06-14 01:30:46,2023-06-14 01:45:46,0,449.63,1517.91,0.57,92.57,808.77,699.67,7.83,66.83,0.00,33.81,49.19,5.01,39.08,52.29,926.64,0.22,-0.19,1508.44,1505.14,49.96,805.48,46.48
2023-06-14 01:45:46,2023-06-14 02:00:46,0,445.96,1626.64,155.54,92.82,803.79,699.94,5.09,66.90,6.08,33.82,49.23,5.00,39.06,52.28,928.96,1.30,-0.38,1503.67,1505.66,50.02,805.69,46.49
2023-06-14 02:00:46,2023-06-14 02:15:46,0,440.50,1755.71,0.57,92.92,807.90,700.09,5.55,66.98,0.00,33.82,49.22,5.02,39.06,52.29,928.42,0.10,-0.45,1508.00,1505.35,50.00,805.26,46.51
2023-06-14 02:15:46,2023-06-14 02:30:46,0,439.26,1641.85,0.55,92.65,802.70,699.36,7.83,66.57,0.00,33.84,49.25,5.00,39.04,52.27,929.98,0.00,0.13,1502.10,1504.70,49.98,805.33,46.48
2023-06-14 02:30:46,2023-06-14 02:45:46,0,436.55,1595.22,0.57,92.68,807.93,700.55,7.83,66.77,0.00,33.86,49.25,5.02,39.05,52.29,929.59,0.98,-0.16,1508.47,1505.81,50.02,805.26,46.52
2023-06-14 02:45:46,2023-06-14 03:00:46,0,436.56,1614.82,152.14,92.93,802.52,699.82,3.98,66.81,6.48,33.85,49.30,5.02,39.02,52.27,931.46,0.71,-0.29,1502.31,1505.12,49.96,805.30,46.50
2023-06-14 03:00:46,2023-06-14 03:15:46,0,432.17,1809.84,0.58,92.84,807.40,699.91,6.64,66.90,0.00,33.84,49.27,5.13,39.03,52.27,930.56,0.03,-0.25,1507.35,1505.18,49.99,805.27,46.50
2023-06-14 03:15:46,2023-06-14 03:30:46,0,429.59,1537.86,0.57,92.82,805.94,699.74,7.83,66.71,0.00,33.86,49.27,5.26,39.03,52.27,930.94,0.00,0.14,1505.64,1504.79,49.98,805.05,46.50
2023-06-14 03:30:46,2023-06-14 03:45:46,0,428.44,1673.90,0.57,92.76,803.64,700.04,7.83,66.84,0.00,33.85,49.32,5.31,39.03,52.27,932.72,0.00,0.01,1503.69,1505.36,49.99,805.32,46.50
2023-06-14 03:45:46,2023-06-14 04:00:46,0,426.78,1569.96,0.57,92.81,809.25,700.74,7.83,66.92,0.00,33.86,49.32,5.43,39.04,52.30,932.27,0.00,-0.16,1509.96,1506.24,49.81,805.50,46.52
2023-06-14 04:00:46,2023-06-14 04:15:46,0,429.36,1555.85,78.72,92.77,799.87,699.66,7.61,66.98,3.46,33.85,49.28,5.36,38.96,52.23,931.20,1.25,-0.27,1499.53,1504.72,49.94,805.06,46.50
2023-06-14 04:15:46,2023-06-14 04:30:46,0,430.82,1813.06,77.38,92.77,810.73,701.03,3.61,67.00,2.63,33.86,49.25,5.35,38.91,52.24,927.63,0.35,-0.50,1511.74,1506.31,49.40,805.28,46.54
2023-06-14 04:30:46,2023-06-14 04:45:46,0,431.51,1743.41,0.57,92.94,800.73,699.08,7.23,66.93,0.00,33.85,49.22,5.34,38.87,52.19,928.52,0.00,-0.22,1499.82,1504.33,49.93,805.25,46.47
2023-06-14 04:45:46,2023-06-14 05:00:46,0,429.57,1549.07,0.57,92.81,809.36,701.05,7.83,66.90,0.00,33.86,49.23,5.40,38.88,52.22,927.84,0.00,0.05,1510.37,1506.60,50.02,805.54,46.53
2023-06-14 05:00:46,2023-06-14 05:15:46,0,430.72,1678.97,0.57,92.83,806.51,700.54,7.83,66.97,0.00,33.85,49.20,5.43,38.84,52.18,926.91,0.00,-0.08,1507.07,1505.90,49.99,805.36,46.52
2023-06-14 05:15:46,2023-06-14 05:30:46,0,431.45,1551.21,0.58,92.82,804.91,699.62,7.83,66.99,0.00,33.85,49.20,5.47,38.80,52.15,926.77,0.00,-0.21,1504.50,1504.73,49.97,805.11,46.50
2023-06-14 05:30:46,2023-06-14 05:45:46,0,429.89,1580.74,0.57,92.88,805.76,700.45,7.83,67.00,0.00,33.84,49.21,5.51,38.81,52.15,927.05,0.00,-0.19,1506.24,1505.87,49.91,805.42,46.51
2023-06-14 05:45:46,2023-06-14 06:00:46,0,429.37,1660.87,0.57,92.65,805.63,699.74,7.83,67.00,0.00,33.84,49.20,5.52,38.80,52.15,926.70,0.00,-0.33,1505.36,1505.12,49.78,805.37,46.49
2023-06-14 06:00:46,2023-06-14 06:15:46,0,429.85,1521.79,0.57,92.69,804.77,700.39,7.83,67.00,0.00,33.84,49.19,5.53,38.79,52.14,926.61,0.00,-0.37,1505.17,1505.70,49.80,805.32,46.52
2023-06-14 06:15:46,2023-06-14 06:30:46,0,428.85,1626.08,0.57,92.66,803.39,700.34,7.83,67.00,0.00,33.84,49.22,5.53,38.80,52.15,927.73,0.00,-0.37,1503.73,1505.65,49.84,805.31,46.51
2023-06-14 06:30:46,2023-06-14 06:45:46,0,426.45,1623.18,0.57,92.57,802.28,699.28,7.83,67.00,0.00,33.85,49.25,5.54,38.82,52.16,928.96,0.00,-0.52,1501.57,1504.69,49.58,805.42,46.47
2023-06-14 06:45:46,2023-06-14 07:00:46,0,422.51,1521.97,0.57,92.82,803.72,699.65,7.83,67.00,0.00,33.86,49.28,5.56,38.86,52.18,930.65,0.00,-0.51,1503.37,1505.18,49.62,805.52,46.48
2023-06-14 07:00:46,2023-06-14 07:15:46,0,419.01,1653.81,0.57,92.60,805.50,699.66,7.83,67.00,0.00,33.84,49.29,5.56,38.88,52.19,930.96,0.00,-0.55,1505.21,1504.89,49.56,805.23,46.49
2023-06-14 07:15:46,2023-06-14 07:30:46,0,417.77,1594.17,0.58,92.36,811.45,701.10,7.83,67.00,0.00,33.86,49.31,5.59,38.89,52.22,930.59,0.00,-0.69,1512.55,1506.50,49.22,805.41,46.54
2023-06-14 07:30:46,2023-06-14 07:45:46,0,416.74,1542.49,0.58,92.55,802.73,699.51,7.83,67.00,0.00,33.85,49.37,5.54,38.92,52.20,934.50,0.00,-0.61,1502.25,1504.95,49.58,805.45,46.48
2023-06-14 07:45:46,2023-06-14 08:00:46,0,412.64,1675.36,0.58,92.41,808.81,700.39,7.83,67.00,0.00,33.87,49.35,5.58,38.92,52.23,932.83,0.00,-0.71,1509.19,1505.89,49.19,805.51,46.51
2023-06-14 08:00:46,2023-06-14 08:15:46,0,412.62,1547.47,0.57,92.64,804.76,699.19,7.83,67.00,0.00,33.86,49.35,5.55,38.93,52.22,933.74,0.00,-0.77,1503.95,1504.24,49.37,805.05,46.48
2023-06-14 08:15:46,2023-06-14 08:30:46,0,412.16,1581.30,0.57,92.48,806.90,700.12,7.83,67.00,0.00,33.86,49.39,5.57,38.95,52.24,934.79,0.00,-0.74,1506.99,1505.62,49.33,805.49,46.50
2023-06-14 08:30:46,2023-06-14 08:45:46,0,411.11,1667.36,0.58,92.32,805.65,699.72,7.83,67.00,0.00,33.86,49.38,5.55,38.95,52.24,934.48,0.00,-0.85,1505.37,1505.43,49.19,805.71,46.48
2023-06-14 08:45:46,2023-06-14 09:00:46,0,411.18,1516.40,0.57,92.20,803.40,699.66,7.83,67.00,0.00,33.86,49.38,5.54,38.93,52.22,934.70,1.05,-1.05,1503.46,1504.68,49.10,805.02,46.50
2023-06-14 09:00:46,2023-06-14 09:15:46,0,411.39,1734.10,140.93,92.48,802.98,700.60,3.73,67.00,5.38,33.86,49.41,5.55,38.93,52.21,935.78,0.64,-1.19,1503.14,1505.73,48.92,805.13,46.53
2023-06-14 09:15:46,2023-06-14 09:30:46,0,409.90,1767.81,0.57,92.41,809.40,701.04,6.91,67.00,0.00,33.86,49.38,5.58,38.93,52.22,934.09,0.05,-0.87,1509.79,1506.40,49.10,805.37,46.54
2023-06-14 09:30:46,2023-06-14 09:45:46,0,409.58,1530.86,19.84,92.16,807.22,699.40,7.80,67.00,0.81,33.86,49.35,5.55,38.91,52.22,933.59,1.20,-0.61,1506.73,1504.96,49.24,805.56,46.47
2023-06-14 09:45:46,2023-06-14 10:00:46,0,410.38,1791.27,131.21,92.30,801.94,700.08,3.61,67.00,4.46,33.85,49.42,5.45,38.92,52.21,935.89,0.52,-1.12,1502.02,1505.40,48.57,805.32,46.50
2023-06-14 10:00:46,2023-06-14 10:15:46,0,409.87,1726.40,0.57,91.91,804.23,700.12,7.04,67.00,0.00,33.85,49.41,5.41,38.92,52.19,935.72,0.03,-0.84,1504.37,1505.09,48.85,804.97,46.52
2023-06-14 10:15:46,2023-06-14 10:30:46,0,407.93,1591.74,0.58,92.59,811.21,700.34,7.83,67.00,0.00,33.88,49.36,5.47,38.93,52.23,933.77,0.00,-0.15,1511.55,1505.88,49.65,805.53,46.51
2023-06-14 10:30:46,2023-06-14 10:45:46,0,409.11,1647.66,0.57,92.60,805.98,699.65,7.83,67.00,0.00,33.86,49.36,5.46,38.90,52.19,934.36,0.00,-0.37,1505.64,1504.92,49.80,805.27,46.49
2023-06-14 10:45:46,2023-06-14 11:00:46,0,411.29,1506.90,0.57,92.66,798.65,699.60,7.83,66.99,0.00,33.84,49.40,5.49,38.90,52.19,936.72,0.81,-0.45,1498.21,1505.12,49.74,805.52,46.48
2023-06-14 11:00:46,2023-06-14 11:15:46,0,408.83,1712.16,156.52,92.28,810.90,700.46,4.31,67.00,5.94,33.87,49.38,5.54,38.91,52.22,933.89,0.93,-1.04,1511.31,1505.97,48.89,805.50,46.51
2023-06-14 11:15:46,2023-06-14 11:30:46,0,408.96,1758.46,0.57,92.50,806.13,699.57,6.30,67.00,0.00,33.86,49.35,5.52,38.88,52.18,933.79,0.09,-0.78,1505.68,1505.15,49.26,805.57,46.48
2023-06-14 11:30:46,2023-06-14 11:45:46,0,410.72,1704.92,0.58,92.77,802.26,699.68,7.83,66.98,0.00,33.85,49.39,5.53,38.89,52.18,935.74,0.79,-0.15,1501.92,1505.39,49.93,805.71,46.48
2023-06-14 11:45:46,2023-06-14 12:00:46,0,410.16,1658.57,154.98,92.83,802.42,699.79,4.31,66.99,6.14,33.86,49.39,5.54,38.89,52.18,935.67,0.81,-0.27,1502.18,1505.16,49.85,805.38,46.49
2023-06-14 12:00:46,2023-06-14 12:15:46,0,408.02,1850.30,0.58,92.78,811.71,700.25,6.33,67.00,0.00,33.85,49.37,5.59,38.89,52.21,933.65,0.07,-0.13,1512.02,1505.48,49.73,805.23,46.51
2023-06-14 12:15:46,2023-06-14 12:30:46,0,408.09,1622.26,0.57,92.75,806.83,700.06,7.83,66.89,0.00,33.85,49.35,5.53,38.87,52.18,933.92,0.00,0.25,1506.87,1505.03,50.08,804.97,46.51
2023-06-14 12:30:46,2023-06-14 12:45:46,0,410.72,1655.63,0.57,92.84,802.34,699.91,7.83,66.85,0.00,33.86,49.37,5.53,38.86,52.18,934.91,0.00,0.17,1502.25,1505.64,50.03,805.73,46.49
2023-06-14 12:45:46,2023-06-14 13:00:46,0,413.96,1552.89,0.57,92.75,800.74,699.84,7.83,66.84,0.00,33.85,49.36,5.54,38.81,52.14,934.03,0.00,0.09,1500.59,1505.17,50.03,805.33,46.50
2023-06-14 13:00:46,2023-06-14 13:15:46,0,415.22,1623.30,0.57,92.91,808.63,701.12,7.83,66.96,0.00,33.85,49.30,5.58,38.78,52.15,930.73,0.00,0.06,1509.73,1506.58,49.95,805.46,46.54
2023-06-14 13:15:46,2023-06-14 13:30:46,0,418.10,1617.63,155.05,92.74,806.84,700.24,5.78,67.00,6.28,33.85,49.24,5.55,38.71,52.10,928.34,1.48,-0.17,1507.11,1505.52,49.75,805.28,46.51
2023-06-14 13:30:46,2023-06-14 13:45:46,0,421.38,1815.96,0.57,92.87,807.45,700.21,4.92,67.00,0.00,33.83,49.22,5.56,38.66,52.07,926.75,0.18,-0.23,1507.66,1505.40,49.74,805.20,46.51
2023-06-14 13:45:46,2023-06-14 14:00:46,0,424.52,1679.65,0.57,92.93,803.22,700.32,7.76,66.77,0.00,33.84,49.18,5.56,38.62,52.04,926.31,0.00,0.29,1503.53,1505.44,50.13,805.13,46.52
2023-06-14 14:00:46,2023-06-14 14:15:46,0,427.26,1604.27,0.57,92.86,799.97,700.01,7.83,66.77,0.00,33.84,49.20,5.60,38.60,52.04,926.72,0.00,0.21,1500.00,1505.52,50.01,805.52,46.50
2023-06-14 14:15:46,2023-06-14 14:30:46,0,425.13,1568.95,0.57,93.06,812.64,700.74,7.83,66.92,0.00,33.85,49.12,5.66,38.58,52.05,922.76,0.00,0.20,1513.37,1505.85,50.08,805.10,46.54
