,FIT_100_001_P.PV,FIT_900_002_P.PV,FIT_1000_001_P.PV,"SUM(A, B, C)"
1192,4326.33,1393.4650000000001,6500.0,1604.1100000000001
1193,4875.17,1393.4650000000001,6500.0,1598.4
1194,4826.04,1393.4650000000001,6500.0,1615.4499999999998
1195,5295.47,1393.4650000000001,6500.0,1609.1100000000001
1196,5638.48,1393.4650000000001,6500.0,1611.13
1197,5661.54,1393.4650000000001,6500.0,1614.2
1198,5413.84,1393.4650000000001,6500.0,1605.5
1199,5507.9,1393.4650000000001,6500.0,1614.98
1200,5474.03,1393.4650000000001,6500.0,1606.6100000000001
1201,5386.6,1393.4650000000001,6500.0,1612.75
1202,4131.35,1393.4650000000001,4466.55,1610.53
1203,4167.78,939.66,3357.07,1618.27
1204,3837.44,1363.7,2448.35,1600.19
1205,3768.36,1368.86,2441.92,1611.65
1206,4062.1,1375.9,2475.33,1611.49
1207,4000.69,1385.55,2586.84,1613.96
1208,3687.64,1393.11,2456.71,1611.6
1209,3937.74,1399.73,2507.85,1608.9099999999999
1210,4005.59,1402.11,2536.08,1613.19
1211,3666.52,1401.11,2469.88,1611.31
1212,3925.94,1401.16,2440.37,1608.81
1213,4090.46,1392.36,2590.43,1605.6599999999999
1214,4356.42,1390.16,2974.99,1618.7
1215,4120.95,1395.73,2725.01,1614.19
1216,3808.6,1392.17,2657.61,1614.4099999999999
1217,3783.53,1390.9,2553.96,1610.67
1218,3941.01,1389.56,2481.51,1607.15
1219,3798.84,1390.52,2492.59,1605.95
1220,3788.3,1385.93,2534.77,1607.22
1221,3944.05,1386.36,2486.13,1617.74
1222,3808.14,1391.6,2495.05,1610.0900000000001
1223,3826.01,1388.2,2487.25,1609.3
1224,3917.94,1384.95,2513.45,1607.2399999999998
1225,3886.4,1393.58,2477.81,1606.42
1226,3911.63,1392.85,2618.37,1606.25
1227,4176.16,348.0,3761.05,1609.1100000000001
1228,4473.66,1393.4650000000001,4838.24,1608.17
1229,4863.61,1393.4650000000001,5214.56,1458.42
1230,4548.05,1393.4650000000001,12927.83,1608.24
1231,5012.97,1393.4650000000001,17999.9,1608.24
1232,4999.44,1393.4650000000001,17999.9,1608.24
1233,5003.0,1393.4650000000001,17999.9,1608.24
1234,5002.91,1393.4650000000001,17999.9,1608.24
1235,4997.82,1393.4650000000001,17999.9,1608.24
1236,4989.95,1393.4650000000001,17999.9,1608.24
1237,4988.67,1393.4650000000001,17999.9,1608.24
1238,4981.27,1393.4650000000001,17999.9,1608.24
1239,4973.09,1393.4650000000001,17999.9,1608.24
1240,4972.23,1393.4650000000001,17999.9,1608.24
1241,4965.32,1393.4650000000001,17999.9,1608.24
1242,4961.11,1393.4650000000001,17999.9,1608.24
1243,4957.58,1393.4650000000001,17999.9,1608.24
1244,4953.33,1393.4650000000001,17999.9,1608.24
1245,4937.59,1393.4650000000001,17999.9,1608.24
1246,4935.05,1393.4650000000001,17999.9,1608.24
1247,4929.87,1393.4650000000001,17999.9,1608.24
1248,4923.83,1393.4650000000001,17999.9,1608.24
1249,4928.6,1393.4650000000001,17999.9,1608.24
1250,4944.02,1393.4650000000001,8519.97,668.39
1251,4733.15,1393.4650000000001,4500.0,1582.1399999999999
1252,3872.32,1393.4650000000001,4500.0,1553.46
1253,4107.68,1393.4650000000001,4500.0,1608.58
1254,3734.54,1393.4650000000001,4500.0,1619.23
1255,4011.58,1393.4650000000001,4500.0,1603.83
1256,4321.47,1393.4650000000001,4500.0,1612.6399999999999
1257,3924.5,1393.4650000000001,4500.0,1612.0900000000001
1258,3904.91,1393.4650000000001,4500.0,1615.9699999999998
1259,3956.44,1393.4650000000001,4500.0,1608.38
1260,4060.32,1393.4650000000001,4500.0,1610.74
1261,3813.14,520.68,4500.0,1611.85
1262,4189.87,1382.72,4500.0,1611.4099999999999
1263,3742.76,1391.83,4500.0,1609.48
1264,3733.18,1401.67,4500.0,1611.58
1265,4070.59,1403.45,4500.0,1617.73
1266,3890.81,1395.46,4500.0,1606.94
1267,3694.47,1402.57,4500.0,1610.3899999999999
1268,4003.16,1400.89,4500.0,1607.48
1269,3768.71,1397.85,4500.0,1613.4299999999998
1270,3927.54,1403.82,4500.0,1611.72
1271,3997.64,1396.2,4500.0,1611.21
1272,3755.24,1391.4,4500.0,1610.72
1273,3802.27,1398.02,4500.0,1606.21
1274,3951.92,1390.06,2936.63,1605.57
1275,3853.88,1394.63,2474.92,1610.43
1276,3807.75,1392.17,2496.13,1614.49
1277,3895.59,1388.87,2499.94,1618.17
1278,3866.14,1388.7,2485.94,1601.52
1279,4094.31,1387.44,2782.68,1616.28
1280,3965.17,1390.85,2546.64,1612.88
1281,3775.28,1391.06,2387.29,1616.06
1282,4030.78,1388.06,2576.67,1610.52
1283,3809.3,1392.6,2437.1,1607.72
1284,3934.76,1389.37,2433.97,1608.51
1285,3961.96,1387.27,2593.01,1606.52
1286,4084.75,1392.04,2776.46,1618.26
1287,4052.25,1398.21,2506.8,1611.1
1288,3857.99,1397.44,2543.02,1612.06
1289,3807.28,1400.09,2378.95,1612.7800000000002
1290,4002.22,1399.3,2436.04,1605.8400000000001
1291,3900.86,1399.71,2706.8,1604.9499999999998
1292,4033.63,1402.44,2403.16,1617.27
1293,3862.92,1400.51,2643.67,1615.26
1294,4245.06,1401.58,2527.01,1610.52
1295,4001.37,1400.7,2568.4,1602.06
1296,3958.4,1399.14,2822.02,1617.65
1297,3808.97,1404.02,2443.44,1615.5500000000002
1298,3918.95,1398.27,2450.38,1606.19
1299,3739.43,1397.29,2510.59,1602.6
1300,4042.54,1393.17,2721.58,1607.98
1301,4168.9,1390.54,2893.5,1619.67
1302,4132.48,1387.16,2689.54,1610.56
1303,3803.31,1387.41,2515.59,1610.68
1304,3800.5,1391.0,2428.01,1607.47
1305,3831.18,1388.98,2400.68,1615.83
1306,3888.03,1385.58,2525.81,1602.5900000000001
1307,4148.98,1388.9,2782.31,1617.26
1308,4120.19,1388.06,2644.13,1613.12
1309,3712.95,1384.25,2500.44,1611.32
1310,3990.56,1391.01,2458.78,1604.81
1311,4169.75,1393.93,2658.64,1619.0900000000001
1312,4045.16,1391.21,2737.07,1603.49
1313,3725.66,1400.39,2508.72,1614.26
1314,3977.88,1401.28,2446.3,1611.87
1315,3936.84,1396.76,2491.29,1606.78
1316,3780.42,1404.08,2578.46,1606.77
1317,4011.51,1403.23,2491.33,1609.94
1318,3964.47,1162.52,2624.71,1606.62
1319,3745.97,1393.4650000000001,4212.65,1550.05
1320,5057.55,1393.4650000000001,5666.43,1129.75
1321,5444.07,1393.4650000000001,13305.91,1608.24
1322,5586.46,1393.4650000000001,15824.92,1608.24
1323,5644.89,1393.4650000000001,4500.0,1608.24
1324,5650.55,1393.4650000000001,4500.0,1608.24
1325,5647.17,1393.4650000000001,4500.0,1608.24
1326,5648.03,1393.4650000000001,4500.0,1608.24
1327,5651.73,1393.4650000000001,4500.0,1608.24
1328,5646.78,1393.4650000000001,4500.0,1608.24
1329,5642.82,1393.4650000000001,4500.0,1608.24
1330,5643.86,1393.4650000000001,4500.0,1608.24
1331,5644.35,1393.4650000000001,4500.0,1608.24
1332,5636.22,1393.4650000000001,4500.0,1608.24
1333,5630.01,1393.4650000000001,4500.0,1608.24
1334,5628.21,1393.4650000000001,4500.0,1608.24
1335,5625.51,1393.4650000000001,4500.0,1608.24
1336,5617.93,1393.4650000000001,4500.0,1608.24
1337,5603.94,1393.4650000000001,4500.0,1608.24
1338,5602.78,1393.4650000000001,4500.0,1608.24
1339,5593.28,1393.4650000000001,4500.0,1608.24
1340,5587.31,1393.4650000000001,4500.0,1608.24
1341,5583.17,1393.4650000000001,4500.0,1608.24
1342,5557.5,1393.4650000000001,4500.0,1608.24
1343,5558.77,1393.4650000000001,4500.0,1608.24
1344,5520.22,1393.4650000000001,4500.0,1608.24
1345,5497.8,1393.4650000000001,4500.0,1608.24
1346,5498.1,1393.4650000000001,4500.0,1608.24
1347,5521.44,1393.4650000000001,4500.0,1608.24
1348,4817.68,1393.4650000000001,4500.0,1237.49
1349,4034.61,1393.4650000000001,4500.0,1598.51
1350,4555.7,1393.4650000000001,4500.0,1609.98
1351,4936.46,1393.4650000000001,4500.0,1602.0500000000002
1352,4862.28,1393.4650000000001,4500.0,1613.25
1353,4981.34,1393.4650000000001,4500.0,1610.62
1354,4860.39,1393.4650000000001,4500.0,1609.56
1355,4945.94,1393.4650000000001,4849.02,1618.59
1356,4630.21,1393.4650000000001,4807.63,1607.7399999999998
1357,4824.68,1393.4650000000001,4692.97,1615.35
1358,4621.59,1370.27,3579.67,1606.46
1359,4774.42,1376.92,3311.27,1608.99
1360,4680.94,1384.66,3270.58,1604.24
1361,4767.87,1395.62,3339.21,1615.3200000000002
1362,4620.07,1401.92,3323.53,1611.53
1363,4846.11,1400.41,3231.34,1609.51
1364,4630.17,1399.79,3403.69,1607.3200000000002
1365,4776.05,1400.02,3301.35,1613.56
1366,4708.19,1408.26,3260.09,1615.9
1367,4771.19,1402.4,3357.47,1605.67
1368,4954.82,1402.72,3522.62,1608.92
1369,4832.68,1407.54,3453.86,1606.5
1370,5047.77,1406.66,3507.44,1622.46
1371,4697.65,1400.07,3397.61,1610.9099999999999
1372,4834.59,1401.71,3316.28,1608.48
1373,4631.59,1399.58,3280.28,1608.05
1374,4835.97,1387.25,3376.98,1611.39
1375,4703.85,1393.05,3344.68,1608.6399999999999
1376,4746.6,1391.42,3268.24,1610.0500000000002
1377,5138.03,1388.65,3614.51,1615.06
1378,5053.07,1390.35,3514.08,1608.8400000000001
1379,4720.14,1389.89,3461.27,1613.63
1380,4772.75,1387.79,3410.81,1612.03
1381,4770.04,1386.98,3330.4,1608.28
1382,4715.34,1381.76,3302.05,1604.34
1383,5302.52,1388.0,3778.06,1619.17
1384,4799.45,1390.8,3402.85,1604.3200000000002
1385,4764.18,1390.63,3505.68,1616.49
1386,4774.85,1389.81,3290.41,1605.5900000000001
1387,4696.59,1396.2,3329.42,1609.3
1388,4940.56,1396.93,3491.9,1611.38
1389,4871.22,1394.27,3529.14,1603.5900000000001
1390,4896.09,1401.69,3290.37,1615.94
1391,5018.93,1401.06,3505.12,1606.8600000000001
1392,5037.14,1400.11,3738.13,1610.96
1393,4835.98,1402.33,3451.46,1613.6
1394,3889.97,855.02,2958.75,1185.4099999999999
1395,4018.46,1393.4650000000001,4149.26,1612.49
1396,4367.75,1393.4650000000001,3887.3,1588.87
1397,4979.01,1393.4650000000001,4766.83,1618.29
1398,5124.93,1393.4650000000001,5164.01,1607.1599999999999
1399,4656.16,1393.4650000000001,4856.74,1616.42
1400,4826.29,1393.4650000000001,4814.77,1612.31
1401,4631.17,1393.4650000000001,4827.74,1607.76
1402,4720.81,1393.4650000000001,4802.55,1610.95
1403,4693.05,1393.4650000000001,4740.27,1610.35
1404,5064.69,1276.59,3725.07,1618.74
1405,4928.98,1400.87,3757.35,1602.89
1406,4815.31,1391.83,3376.7,1608.69
1407,4694.72,1396.86,3295.5,1618.95
1408,4711.16,1370.52,3244.14,1576.47
1409,4664.8,1393.28,3273.26,1608.33
1410,4978.21,1401.95,3455.51,1609.9
1411,4708.22,1402.79,3322.36,1615.58
1412,4770.93,1397.73,3354.78,1610.58
1413,5156.18,1400.87,3782.45,1607.8400000000001
1414,4869.94,1401.1,3531.74,1607.31
1415,4843.36,1399.72,3292.53,1617.9
1416,4613.79,1401.14,3469.21,1609.4
1417,4855.95,1393.86,3291.86,1610.5300000000002
1418,4670.83,1394.32,3362.27,1602.71
1419,5040.05,1395.26,3522.61,1615.0500000000002
1420,4829.89,1386.45,3458.45,1613.88
1421,4905.62,1392.09,3358.06,1617.05
1422,4838.15,1391.53,3453.59,1612.8899999999999
1423,4763.78,1386.81,3308.74,1612.1599999999999
1424,4688.57,1390.19,3333.4,1609.31
1425,4855.58,1391.43,3268.2,1608.21
1426,4660.42,1385.56,3393.35,1609.9299999999998
1427,4794.94,1383.87,3243.53,1611.99
1428,4725.65,1389.88,3401.58,1616.74
1429,4785.97,1394.63,3363.07,1610.4699999999998
1430,4661.44,1388.81,3313.18,1610.55
1431,4854.6,1391.81,3301.16,1610.23
1432,4688.98,1396.71,3310.28,1603.4
1433,5020.79,1396.87,3730.36,1612.7800000000002
1434,4905.34,1399.91,3339.49,1610.49
1435,4920.57,1398.72,3491.76,1613.53
1436,4970.09,1401.04,3597.44,1615.0300000000002
1437,4996.2,1404.29,3480.88,1605.0700000000002
1438,4880.26,1397.64,3386.45,1618.01
1439,4930.33,1400.17,3657.56,1616.9499999999998
1440,4798.64,1401.37,3433.53,1606.9099999999999
1441,4793.89,1395.76,3325.03,1620.94
1442,4623.08,1398.02,3375.07,1607.12
1443,4702.97,1400.29,3257.99,1603.6399999999999
1444,4711.39,1395.47,3404.69,1606.22
1445,4998.27,1390.48,3644.77,1618.29
1446,4748.61,1394.18,3321.95,1606.3400000000001
1447,4701.54,1389.28,3270.82,1616.75
1448,4659.02,1385.74,3210.37,1613.42
1449,4888.2,1389.36,3382.3,1608.8000000000002
1450,4762.58,1388.4,3316.31,1607.29
1451,4624.58,1385.62,3229.44,1600.6999999999998
1452,4923.28,1391.36,3535.82,1618.94
1453,4788.85,1387.67,3371.53,1603.89
1454,4673.26,1388.32,3264.96,1619.7800000000002
1455,4572.31,1389.72,3171.0,1613.77
1456,4881.07,1393.84,3250.6,1608.83
1457,4760.65,1392.25,3451.41,1613.2800000000002
1458,4680.98,1393.33,3263.24,1604.84
1459,4653.81,1403.33,3317.45,1619.6
1460,4888.29,1396.4,3387.24,1602.6999999999998
1461,4838.37,1399.81,3509.74,1606.4
1462,4694.82,1401.24,3280.84,1622.58
1463,4663.53,1400.24,3247.68,1617.15
1464,4634.35,1404.0,3236.14,1609.73
1465,4726.86,1400.49,3144.99,1606.07
1466,3967.22,1401.63,2584.2,1607.2
1467,3874.41,1402.47,2497.73,1613.6
1468,3710.19,1401.67,2365.24,1608.73
1469,3930.88,1401.01,2502.29,1618.14
1470,3817.41,1399.34,2517.51,1611.23
1471,3855.0,1388.8,2395.84,1602.42
1472,3949.01,1392.4,2642.21,1612.67
1473,3829.41,1395.67,2423.26,1614.19
1474,3957.87,1395.37,2479.98,1608.12
1475,3793.96,1387.21,2389.13,1613.92
1476,3873.6,1388.27,2463.31,1602.6100000000001
1477,3837.96,1388.44,2451.35,1611.57
1478,3813.41,1297.69,2641.27,1518.22
1479,3812.72,1385.09,2493.46,1603.21
1480,3959.1,1381.81,2541.39,1615.75
1481,3799.64,1356.82,2466.23,1613.73
1482,3847.98,1358.55,2355.95,1615.61
1483,3994.72,1355.57,2690.72,1609.6100000000001
1484,3805.87,1356.61,2463.96,1609.9699999999998
1485,4000.56,1361.42,2408.41,1602.83
1486,3771.15,1363.31,2333.99,1608.28
1487,3749.06,1361.81,2603.21,1615.77
1488,4105.32,1365.11,2389.73,1613.74
1489,3679.94,1369.71,2451.4,1610.27
1490,3777.4,1366.91,2445.25,1615.27
1491,3957.7,1365.25,2685.56,1606.63
1492,3934.89,1368.17,2644.49,1610.12
1493,3970.7,1363.84,2690.28,1606.4699999999998
1494,3868.69,1362.67,2414.43,1616.19
1495,3810.59,1367.23,2493.59,1604.69
1496,3711.41,1046.6,2598.77,1568.73
1497,3604.2,1393.4650000000001,3718.59,1612.51
1498,3718.0,1393.4650000000001,3857.93,1605.69
1499,3736.57,1393.4650000000001,3612.1,1610.47
1500,3862.06,1393.4650000000001,3942.51,1613.4099999999999
1501,3868.79,1393.4650000000001,4035.79,1605.0500000000002
1502,3841.48,1393.4650000000001,3631.36,1610.7
1503,3798.36,1393.4650000000001,3892.13,1608.94
1504,3773.97,1393.4650000000001,3678.5,1610.52
1505,3627.02,1393.4650000000001,3785.84,1609.42
1506,3813.87,1393.4650000000001,3619.66,1609.02
1507,3789.9,1393.4650000000001,4088.15,1607.1599999999999
1508,4158.1,1393.4650000000001,4041.92,1616.6100000000001
1509,3692.46,1393.4650000000001,3634.06,1605.53
1510,4032.67,1393.4650000000001,3935.05,1613.88
1511,4018.28,1393.4650000000001,4082.28,1609.81
1512,3931.19,1393.4650000000001,3789.25,1612.19
1513,4194.76,1393.4650000000001,4196.88,1607.73
1514,4158.25,1393.4650000000001,4174.16,1608.37
1515,4409.51,1393.4650000000001,4182.06,1611.73
1516,4181.8,1393.4650000000001,4261.41,1609.42
1517,4325.91,912.88,3640.83,1617.35
1518,4358.28,1351.39,3158.25,1610.34
1519,4284.34,1355.86,2721.47,1604.67
1520,4021.9,1368.7,2929.61,1617.79
1521,4469.57,1378.05,3033.94,1611.63
1522,4264.18,1387.33,2867.48,1612.08
1523,4124.25,1396.93,2793.62,1602.6399999999999
1524,4373.22,1403.26,3112.61,1610.2
1525,4360.37,1402.86,2707.3,1609.23
1526,4041.24,1404.76,2829.94,1620.37
1527,4253.01,1405.89,2744.62,1614.4
1528,4377.18,1400.53,2871.04,1607.02
1529,3982.19,1403.99,2823.81,1606.73
1530,4163.33,1408.67,2758.08,1611.69
1531,4241.81,1400.87,2786.75,1608.5
1532,3967.6,1404.4,2675.36,1607.26
1533,4196.4,1406.88,2663.97,1619.25
1534,4212.94,1396.25,2800.14,1613.8600000000001
1535,3956.39,1395.14,2746.47,1609.67
1536,4184.3,1395.23,2664.75,1597.83
1537,4192.55,1391.75,2795.55,1612.0
1538,4254.03,1390.99,2995.45,1610.51
1539,4424.75,1387.82,2887.67,1615.88
1540,4082.45,1390.56,2732.62,1613.8400000000001
1541,4329.38,1387.33,2886.06,1611.77
1542,4238.27,1384.1,2689.13,1608.3400000000001
1543,4305.95,1390.02,2879.14,1608.75
1544,4299.13,1382.3,3023.58,1608.04
1545,4141.75,1382.72,2623.0,1616.49
1546,4038.73,1389.51,2658.91,1608.98
1547,4321.76,1389.22,2817.82,1607.8000000000002
1548,4246.89,1387.47,2843.7,1606.13
1549,4296.79,1394.82,2797.86,1615.28
1550,4335.02,1398.17,2909.67,1609.85
1551,4071.92,1398.03,2745.04,1615.8
1552,4027.04,1398.82,2632.38,1606.6
1553,4201.45,1400.8,2542.11,1606.8600000000001
1554,4030.65,1403.47,2662.39,1610.25
1555,4022.6,1399.32,2719.42,1609.54
1556,4200.4,1403.11,2590.63,1605.8600000000001
1557,4402.43,1404.15,2790.52,1614.06
1558,4480.67,1396.49,2973.08,1610.4499999999998
1559,4056.64,1404.71,2910.81,1616.33
1560,4056.82,1396.63,2777.58,1606.8
1561,4190.79,1396.3,2656.53,1606.35
1562,4489.5,1400.26,2801.13,1613.5
1563,4331.54,1394.98,3039.99,1608.4299999999998
1564,4175.47,1391.71,2873.99,1617.3400000000001
1565,3973.49,1389.02,2720.67,1609.1100000000001
1566,4336.62,1386.19,2651.85,1602.9099999999999
1567,4660.87,1391.75,3085.55,1613.8400000000001
1568,4126.55,1386.34,2918.78,1612.1
1569,4149.97,1385.92,2843.46,1614.25
1570,4231.78,1386.63,2696.45,1601.12
1571,4611.17,1386.19,2989.54,1616.1100000000001
1572,4285.34,1385.08,2943.43,1603.8000000000002
1573,4152.73,1391.16,2830.37,1617.12
1574,4022.53,1388.2,2803.05,1610.18
1575,4221.19,1390.07,2595.9,1608.18
1576,4076.96,1394.95,2767.18,1609.06
1577,4056.44,1396.84,2661.06,1611.37
1578,4448.81,1392.88,2824.56,1613.95
1579,4172.48,1396.4,2855.66,1612.23
1580,4042.57,1402.12,2776.87,1608.1399999999999
1581,4192.66,1400.41,2620.07,1607.85
1582,4109.1,1402.21,2783.84,1610.8000000000002
1583,4033.96,1403.01,2637.67,1612.5900000000001
1584,4173.62,1402.7,2698.54,1613.0300000000002
1585,4202.38,1398.46,2730.91,1613.41
1586,4176.67,1394.98,2753.81,1603.17
1587,4603.85,1396.42,2989.86,1615.29
1588,4280.13,1397.04,2845.82,1610.4
1589,4070.52,1396.48,2814.41,1613.0700000000002
1590,4090.51,1391.69,2779.24,1609.67
1591,4180.23,1389.4,2588.9,1606.1799999999998
1592,4045.24,1362.02,2726.14,1610.1799999999998
1593,4244.58,574.03,2941.21,1563.6100000000001
1594,3911.9,1393.4650000000001,1564.19,1608.24
1595,2357.78,1393.4650000000001,1761.37,997.14
1596,2460.91,1393.4650000000001,2784.27,1095.4
1597,3911.9,1393.4650000000001,343.15,1608.24
1598,3911.9,1393.4650000000001,2595.9,1608.24
1599,3911.9,1393.4650000000001,2595.9,1608.24
1600,3911.9,1393.4650000000001,2595.9,1608.24
1601,3911.9,1393.4650000000001,2595.9,1608.24
1602,3911.9,1393.4650000000001,2595.9,1608.24
1603,3911.9,1393.4650000000001,2595.9,1608.24
1604,3911.9,1393.4650000000001,2595.9,1608.24
1605,3911.9,1393.4650000000001,2595.9,1608.24
1606,3911.9,1393.4650000000001,2595.9,1608.24
1607,3911.9,1393.4650000000001,2595.9,1608.24
1608,652.95,1393.4650000000001,354.74,1608.24
1609,2868.06,1393.4650000000001,2737.97,1623.01
1610,3169.93,1393.4650000000001,2575.15,1584.03
1611,3148.05,1393.4650000000001,2564.01,1612.52
1612,3180.41,1393.4650000000001,2908.07,1605.69
1613,3114.95,1393.4650000000001,3422.95,1616.76
1614,3347.56,1393.4650000000001,3523.42,1623.23
1615,453.15,1393.4650000000001,1050.17,1608.24
1616,3911.9,1393.4650000000001,2595.9,1608.24
1617,3911.9,1393.4650000000001,2595.9,1608.24
1618,3911.9,1393.4650000000001,2595.9,1608.24
1619,3911.9,1393.4650000000001,2595.9,1608.24
1620,2215.33,1393.4650000000001,2068.92,1608.24
1621,3438.17,1393.4650000000001,3313.03,930.76
1622,4393.65,1393.4650000000001,4076.12,1603.02
1623,4901.66,1393.4650000000001,4579.55,1591.38
1624,5172.71,1393.4650000000001,5200.78,1611.45
1625,5198.18,1393.4650000000001,5176.47,1610.45
1626,5029.72,1393.4650000000001,5181.17,1607.3200000000002
1627,5263.14,952.32,4687.43,1613.08
1628,5518.46,449.33,4543.04,1603.6399999999999
1629,5142.15,1393.4650000000001,5237.47,1603.57
1630,5133.19,1393.4650000000001,5225.75,1611.5
1631,5141.78,1373.08,3565.93,1618.78
1632,5075.17,1380.13,3621.09,1604.95
1633,5102.85,1391.45,3594.49,1607.88
1634,5120.44,1398.32,3599.34,1606.6
1635,3531.76,1399.61,2844.26,1607.76
1636,3400.78,1106.6,2138.43,1601.6599999999999
1637,2423.46,1393.4650000000001,3089.61,1269.15
1638,927.3,1393.4650000000001,1388.07,1608.24
1639,3911.9,1393.4650000000001,2595.9,1608.24
1640,3911.9,1393.4650000000001,2595.9,1608.24
1641,3911.9,1393.4650000000001,2595.9,1608.24
1642,3911.9,1393.4650000000001,2595.9,1608.24
1643,3911.9,1393.4650000000001,2595.9,1608.24
1644,3911.9,1393.4650000000001,2595.9,1608.24
1645,3911.9,1393.4650000000001,2595.9,1608.24
1646,3911.9,1393.4650000000001,2595.9,1608.24
1647,3911.9,1393.4650000000001,2595.9,1608.24
1648,3911.9,1393.4650000000001,2595.9,1608.24
1649,3911.9,1393.4650000000001,2595.9,1608.24
1650,3911.9,1393.4650000000001,2595.9,1608.24
1651,3911.9,1393.4650000000001,2595.9,1608.24
1652,3911.9,1393.4650000000001,2595.9,1608.24
1653,3911.9,1393.4650000000001,2595.9,1608.24
1654,3911.9,1393.4650000000001,2595.9,1608.24
1655,3911.9,1393.4650000000001,2595.9,1608.24
1656,3911.9,1393.4650000000001,2595.9,1608.24
1657,3911.9,1393.4650000000001,2595.9,1608.24
1658,3911.9,1393.4650000000001,2595.9,1608.24
1659,3911.9,1393.4650000000001,2595.9,1608.24
1660,3911.9,1393.4650000000001,2595.9,1608.24
1661,3911.9,1393.4650000000001,2595.9,1608.24
1662,3911.9,1393.4650000000001,2595.9,1608.24
1663,3911.9,1393.4650000000001,2595.9,1608.24
1664,3911.9,1393.4650000000001,2595.9,1608.24
1665,3911.9,1393.4650000000001,2595.9,1608.24
1666,3911.9,1393.4650000000001,2595.9,1608.24
1667,3911.9,1393.4650000000001,2595.9,1608.24
1668,3005.31,1393.4650000000001,2763.34,1608.24
1669,4405.39,1393.4650000000001,4652.22,1509.45
1670,4669.62,1393.4650000000001,4549.33,1583.5500000000002
1671,4850.51,1393.4650000000001,4446.77,1600.7199999999998
1672,4986.95,1393.4650000000001,4849.02,1603.0900000000001
1673,5021.85,1393.4650000000001,5004.76,1608.19
1674,4853.96,1393.4650000000001,5206.24,1605.31
1675,4998.52,1393.4650000000001,5059.13,1584.88
1676,5271.72,1393.4650000000001,5146.01,1594.68
1677,4431.72,1393.4650000000001,4460.59,1440.92
1678,4500.45,1393.4650000000001,4795.49,1607.9299999999998
1679,4946.1,1393.4650000000001,4872.4,1582.01
1680,5325.97,1393.4650000000001,5565.02,1606.47
1681,5108.3,687.74,4368.93,1616.48
1682,4937.59,1315.34,3561.35,1607.47
1683,4938.56,1290.77,3833.58,1609.23
1684,5036.74,1348.07,3535.25,1614.38
1685,5162.14,1359.91,3900.47,1600.58
1686,5364.26,1370.96,4020.84,1611.36
1687,4971.32,1382.02,3509.85,1610.04
1688,5161.48,1390.98,3430.02,1605.65
1689,5327.39,1397.71,4223.31,1608.15
1690,5072.71,1405.97,3788.78,1615.64
1691,4951.82,1407.08,3536.71,1611.76
1692,4988.16,1402.39,3938.75,1605.7
1693,5440.16,1407.06,3522.49,1605.81
1694,5120.71,1407.57,3866.21,1610.94
1695,5022.35,1403.83,3439.82,1606.42
1696,4872.51,1405.42,3898.86,1609.22
1697,5024.85,1407.05,3481.11,1614.61
1698,4995.55,1395.52,3432.54,1602.37
1699,5251.95,1394.89,3969.89,1608.21
1700,5262.93,1393.87,3939.2,1604.74
1701,4992.73,1387.51,3477.42,1607.92
1702,4944.42,1390.91,3824.0,1612.83
1703,5041.48,1393.46,3553.1,1611.27
1704,4966.66,1387.51,3495.85,1602.3
1705,4905.93,1387.05,3867.0,1605.33
1706,5034.77,1390.74,3429.48,1621.98
1707,4129.55,1383.51,2988.33,1600.8899999999999
1708,3729.98,1390.96,2431.79,1609.8400000000001
1709,3967.38,1391.76,2520.06,1611.86
1710,3946.61,1388.86,2497.01,1613.45
1711,3843.72,1391.44,2691.78,1609.63
1712,4057.31,1400.57,2434.97,1612.1
1713,3681.47,1401.07,2543.48,1620.71
1714,3820.92,1402.08,2529.53,1608.6
1715,3889.11,1399.81,2358.62,1611.46
1716,3837.65,1403.85,2559.36,1602.65
1717,3913.2,1408.28,2605.7,1609.65
1718,4013.39,1404.23,2525.82,1611.75
1719,3759.75,1405.6,2481.97,1608.82
1720,3806.46,1408.52,2447.32,1613.48
1721,4003.2,1400.42,2571.44,1613.95
1722,3804.15,1401.77,2462.34,1608.72
1723,3799.08,1404.41,2470.41,1608.8
1724,3986.08,1396.43,2543.0,1612.9
1725,3832.22,1391.27,2462.58,1614.79
1726,3798.16,1397.76,2554.81,1614.62
1727,3967.51,1390.69,2462.26,1612.31
1728,3848.84,1390.78,2540.63,1605.6999999999998
1729,3920.38,1389.75,2599.61,1596.62
1730,4236.32,1387.42,2651.03,1622.82
1731,3771.0,1386.93,2640.75,1595.23
1732,3819.36,1388.28,2527.16,1590.17
1733,3856.08,1387.2,2558.25,1613.65
1734,4018.81,1391.93,2539.82,1613.9299999999998
1735,3920.68,1388.34,2580.7,1590.98
1736,3679.5,1392.44,2276.07,1615.85
1737,3983.45,1395.07,2706.62,1610.9
1738,3928.52,1397.79,2556.26,1607.62
1739,3849.23,1398.87,2428.28,1615.2
1740,3934.27,1402.68,2510.44,1617.99
1741,3995.56,1400.67,2582.88,1612.29
1742,3754.51,1407.35,2407.18,1606.22
1743,3799.76,1405.72,2659.8,1619.42
1744,4007.88,1403.27,2649.03,1614.67
1745,3854.77,1406.75,2474.86,1608.8
1746,3780.09,1403.55,2575.1,1604.9299999999998
1747,3993.69,1402.48,2484.9,1607.02
