,"SUM(900, 1000)",FIT_400_001B_P.PV,FIT_400_002B_P.PV,Q_400_001B_P.PV
1385,1503.34,801.16,697.8,805.54
1386,1506.3600000000001,804.19,701.22,805.14
1387,1504.88,802.96,699.81,805.07
1388,1506.05,801.43,700.56,805.49
1389,1504.9699999999998,801.43,699.43,805.54
1390,1505.58,796.08,699.83,805.75
1391,1505.06,806.88,699.86,805.2
1392,1505.17,802.49,699.62,805.55
1393,1506.13,808.46,700.8,805.33
1394,1504.58,803.96,699.56,805.02
1395,1504.25,801.67,699.15,805.1
1396,1505.99,807.73,700.61,805.38
1397,1505.45,801.66,700.21,805.24
1398,1505.73,805.22,700.26,805.47
1399,1505.5,805.22,700.41,805.09
1400,1505.1599999999999,802.66,699.41,805.75
1401,1504.7,804.2,699.69,805.01
1402,1506.33,804.61,700.36,805.97
1403,1505.78,804.22,700.05,805.73
1404,1505.27,806.67,699.91,805.36
1405,1505.77,806.4,700.65,805.12
1406,1504.96,802.18,699.71,805.25
1407,1505.65,807.43,700.22,805.43
1408,1505.35,805.02,700.15,805.2
1409,1506.03,805.56,700.43,805.6
1410,1504.95,802.62,699.35,805.6
1411,1505.6100000000001,806.04,699.88,805.73
1412,1505.76,804.75,700.01,805.75
1413,1504.97,803.17,699.6,805.37
1414,1505.29,807.12,699.86,805.43
1415,1504.8000000000002,803.38,699.69,805.11
1416,1505.6799999999998,803.67,700.06,805.62
1417,1505.3200000000002,803.85,700.19,805.13
1418,1506.27,807.8,700.4,805.87
1419,1505.04,804.29,700.07,804.97
1420,1504.9,804.69,700.14,804.76
1421,1426.99,760.68,664.23,762.76
1422,1505.02,806.68,699.59,805.43
1423,1505.02,804.12,699.6,805.42
1424,1505.79,806.96,700.12,805.67
1425,1504.8,803.56,699.77,805.03
1426,1505.52,805.92,699.82,805.7
1427,1504.92,804.58,699.6,805.32
1428,1505.28,807.54,700.04,805.24
1429,1505.62,806.09,700.1,805.52
1430,1504.94,803.02,699.76,805.18
1431,1507.13,809.2,701.25,805.88
1432,1505.67,805.07,700.27,805.4
1433,1505.58,803.13,700.18,805.4
1434,1505.78,808.43,700.61,805.17
1435,1505.06,799.44,699.5,805.56
1436,1505.52,801.1,700.02,805.5
1437,1505.6,805.23,699.96,805.64
1438,1505.49,805.25,700.04,805.45
1439,1505.49,804.98,700.09,805.4
1440,1505.1599999999999,804.52,700.06,805.1
1441,1505.08,803.8,699.7,805.38
1442,1504.9099999999999,802.42,699.62,805.29
1443,1505.1399999999999,799.34,699.99,805.15
1444,1504.8899999999999,803.51,699.91,804.98
1445,1505.43,801.84,700.07,805.36
1446,1505.48,803.32,700.07,805.41
1447,1505.3600000000001,800.89,699.77,805.59
1448,1505.59,800.37,700.31,805.28
1449,1505.67,803.59,700.17,805.5
1450,1505.21,804.25,699.89,805.32
1451,1505.44,803.93,700.28,805.16
1452,1504.95,800.34,699.83,805.12
1453,1505.5900000000001,805.19,700.2,805.39
1454,1504.8400000000001,803.42,699.63,805.21
1455,1505.6999999999998,804.18,699.91,805.79
1456,1505.15,802.61,699.9,805.25
1457,1505.24,801.16,699.9,805.34
1458,1505.58,806.8,700.32,805.26
1459,1504.51,804.34,699.67,804.84
1460,1504.79,803.67,699.39,805.4
1461,1504.33,801.33,699.02,805.31
1462,1504.81,801.33,699.27,805.54
1463,1505.23,801.04,699.86,805.37
1464,1505.0900000000001,799.2,699.57,805.52
1465,1505.75,801.48,700.67,805.08
1466,1505.35,803.2,700.22,805.13
1467,1505.17,802.36,699.85,805.32
1468,1506.31,801.05,700.86,805.45
1469,1505.71,801.48,700.34,805.37
1470,1504.93,801.2,699.82,805.11
1471,1505.16,801.18,699.59,805.57
1472,1503.3899999999999,799.73,698.03,805.36
1473,1505.1799999999998,795.8,700.16,805.02
1474,1506.27,801.53,700.83,805.44
1475,1490.1799999999998,807.73,700.0,790.18
1476,1505.37,805.04,700.0,805.37
1477,1505.37,805.04,700.0,805.37
1478,1505.37,805.04,700.0,805.37
1479,1505.37,805.04,700.0,805.37
1480,1505.37,805.04,700.0,805.37
1481,1192.21,754.35,700.0,492.21
1482,1509.01,804.91,700.0,809.01
1483,1338.72,802.86,526.6,812.12
1484,1506.0500000000002,805.03,700.23,805.82
1485,1505.25,806.25,699.82,805.43
1486,1505.04,804.59,699.43,805.61
1487,1504.83,803.62,699.55,805.28
1488,1506.2,806.63,700.44,805.76
1489,1504.1799999999998,803.33,699.06,805.12
1490,1505.57,805.33,700.28,805.29
1491,1505.8,807.29,700.18,805.62
1492,1504.41,804.3,699.44,804.97
1493,1505.39,806.29,700.19,805.2
1494,1504.7,804.51,699.76,804.94
1495,1504.6100000000001,803.16,699.75,804.86
1496,1505.8600000000001,806.77,700.23,805.63
1497,1504.4,803.19,699.3,805.1
1498,1505.52,804.41,699.85,805.67
1499,1505.6,805.95,700.07,805.53
1500,1506.15,805.05,700.17,805.98
1501,1505.5,802.96,699.79,805.71
1502,1505.21,804.2,699.31,805.9
1503,1505.33,806.56,700.24,805.09
1504,1504.58,803.02,698.89,805.69
1505,1505.25,803.67,700.11,805.14
1506,1504.8600000000001,806.34,700.0,804.86
1507,1505.08,803.81,699.81,805.27
1508,1505.5700000000002,807.08,699.88,805.69
1509,1505.1799999999998,802.96,699.88,805.3
1510,1505.54,803.98,699.82,805.72
1511,1505.29,803.05,699.83,805.46
1512,1506.15,807.55,700.59,805.56
1513,1505.03,803.75,699.9,805.13
1514,1505.37,807.15,700.1,805.27
1515,1505.32,805.74,699.8,805.52
1516,1505.01,802.32,699.76,805.25
1517,1504.95,806.09,699.5,805.45
1518,1506.02,804.49,700.15,805.87
1519,1504.81,804.45,699.69,805.12
1520,1506.52,809.05,700.5,806.02
1521,1503.46,801.08,698.87,804.59
1522,1505.45,804.5,700.11,805.34
1523,1504.7,804.94,699.48,805.22
1524,1505.3200000000002,806.83,699.83,805.49
1525,1504.5700000000002,802.97,698.98,805.59
1526,1505.71,805.92,700.27,805.44
1527,1505.04,807.55,700.2,804.84
1528,1505.24,804.69,699.75,805.49
1529,1505.78,805.1,700.3,805.48
1530,1505.1999999999998,803.24,700.14,805.06
1531,1505.79,806.08,700.37,805.42
1532,1505.3,805.32,699.93,805.37
1533,1505.01,804.25,699.72,805.29
1534,1505.3400000000001,805.15,700.14,805.2
1535,1484.18,795.98,694.94,789.24
1536,1463.72,782.23,676.35,787.37
1537,1504.9099999999999,804.41,699.63,805.28
1538,1504.4099999999999,802.3,699.04,805.37
1539,1505.54,808.73,699.42,806.12
1540,1505.24,806.22,699.72,805.52
1541,1505.49,801.93,700.15,805.34
1542,1505.27,807.24,700.11,805.16
1543,1505.05,804.39,699.77,805.28
1544,1505.94,807.1,700.3,805.64
1545,1504.06,802.02,699.38,804.68
1546,1505.3200000000002,804.2,700.32,805.0
1547,1505.5,806.19,700.38,805.12
1548,1505.81,805.59,700.42,805.39
1549,1505.37,806.43,699.98,805.39
1550,1505.29,805.01,699.86,805.43
1551,1504.5900000000001,801.04,699.46,805.13
1552,1505.3,807.29,699.89,805.41
1553,1505.4499999999998,804.83,700.06,805.39
1554,1505.76,803.0,699.93,805.83
1555,1506.03,808.58,700.38,805.65
1556,1505.74,806.31,699.92,805.82
1557,1506.1799999999998,805.31,700.25,805.93
1558,1505.06,801.79,699.65,805.41
1559,1505.49,809.21,700.09,805.4
1560,1505.3200000000002,804.39,699.72,805.6
1561,1505.69,803.42,700.14,805.55
1562,1506.23,805.06,700.32,805.91
1563,1504.96,805.57,699.91,805.05
1564,1505.3899999999999,805.59,699.99,805.4
1565,1505.31,805.21,700.13,805.18
1566,1505.1399999999999,805.21,700.01,805.13
1567,1505.65,805.11,700.3,805.35
1568,1505.06,803.86,699.76,805.3
1569,1505.76,802.82,700.26,805.5
1570,1505.98,805.55,700.53,805.45
1571,1505.58,805.39,699.8,805.78
1572,1505.65,804.45,699.85,805.8
1573,1506.05,808.01,700.5,805.55
1574,1505.25,803.59,700.31,804.94
1575,1504.29,803.17,699.54,804.75
1576,1506.12,806.88,700.15,805.97
1577,1505.24,803.5,700.09,805.15
1578,1505.38,808.34,699.85,805.53
1579,1505.17,804.75,699.7,805.47
1580,1505.1100000000001,807.18,700.27,804.84
1581,1505.38,802.96,699.79,805.59
1582,1505.68,805.3,700.23,805.45
1583,1505.15,805.66,700.07,805.08
1584,1506.29,808.92,700.41,805.88
1585,1504.49,801.74,698.96,805.53
1586,1506.22,806.96,700.26,805.96
1587,1505.1,803.52,699.69,805.41
1588,1506.17,803.81,700.39,805.78
1589,1506.33,809.65,700.63,805.7
1590,1504.19,802.18,699.36,804.83
1591,1506.15,805.84,700.37,805.78
1592,1504.73,804.49,699.34,805.39
1593,1505.05,805.22,699.56,805.49
1594,1505.3,808.24,700.26,805.04
1595,1505.44,803.25,700.0,805.44
1596,1505.48,807.27,700.07,805.41
1597,1504.83,806.45,699.78,805.05
1598,1504.62,803.67,699.68,804.94
1599,1505.57,805.59,700.15,805.42
1600,1506.02,807.77,700.94,805.08
1601,1504.63,803.92,699.43,805.2
1602,1504.73,803.98,699.45,805.28
1603,1505.02,804.82,699.41,805.61
1604,1505.1399999999999,806.0,700.3,804.84
1605,1505.33,804.13,700.05,805.28
1606,1506.31,808.65,700.62,805.69
1607,1504.42,803.01,699.64,804.78
1608,1505.6399999999999,805.04,699.79,805.85
1609,1505.58,804.43,700.1,805.48
1610,1505.06,803.13,699.63,805.43
1611,1505.73,805.61,700.12,805.61
1612,1505.78,808.44,700.48,805.3
1613,1504.38,802.3,699.5,804.88
1614,1505.3899999999999,807.34,700.17,805.22
1615,1505.29,806.34,699.96,805.33
1616,1504.73,803.47,699.42,805.31
1617,1505.52,805.27,700.05,805.47
1618,1505.58,807.59,700.39,805.19
1619,1505.35,802.92,699.76,805.59
1620,1504.91,805.91,699.7,805.21
1621,1504.5500000000002,804.49,699.21,805.34
1622,1505.48,805.55,699.95,805.53
1623,1505.3899999999999,804.89,700.1,805.29
1624,1505.49,807.83,699.92,805.57
1625,1504.97,802.7,699.6,805.37
1626,1505.52,803.07,699.86,805.66
1627,1505.9,808.21,700.34,805.56
1628,1504.72,802.39,699.51,805.21
1629,1506.12,806.38,700.53,805.59
1630,1504.94,805.01,699.36,805.58
1631,1505.05,806.54,699.51,805.54
1632,1505.5900000000001,806.69,700.08,805.51
1633,1505.3,805.46,700.25,805.05
1634,1505.15,804.39,699.75,805.4
1635,1504.98,805.2,700.01,804.97
1636,1505.0700000000002,803.97,699.58,805.49
1637,1505.94,804.61,700.23,805.71
1638,1505.26,806.35,700.03,805.23
1639,1504.8899999999999,806.51,699.65,805.24
1640,1505.8899999999999,805.48,700.38,805.51
1641,1504.63,803.39,699.31,805.32
1642,1506.29,808.63,700.88,805.41
1643,1505.5700000000002,803.19,700.25,805.32
1644,1505.71,805.49,700.21,805.5
1645,1505.52,805.16,700.54,804.98
1646,1504.52,805.88,699.48,805.04
1647,1504.99,803.67,700.04,804.95
1648,1505.67,806.64,700.35,805.32
1649,1505.0,802.67,699.68,805.32
1650,1505.62,805.2,700.35,805.27
1651,1506.3600000000001,806.66,700.71,805.65
1652,1505.56,804.18,700.16,805.4
1653,1505.21,805.26,699.82,805.39
1654,1505.49,806.22,700.23,805.26
1655,1504.97,804.82,699.95,805.02
1656,1505.79,806.06,700.39,805.4
1657,1505.51,803.6,700.02,805.49
1658,1505.79,805.31,700.29,805.5
1659,1505.96,805.52,700.33,805.63
1660,1506.01,804.23,700.66,805.35
1661,1505.46,805.04,700.05,805.41
1662,1505.74,805.57,700.19,805.55
1663,1504.92,804.77,700.08,804.84
1664,1505.5700000000002,806.13,700.13,805.44
1665,1504.98,805.14,700.04,804.94
1666,1505.46,803.55,700.04,805.42
1667,1505.3600000000001,808.6,700.21,805.15
1668,1506.29,804.77,700.27,806.02
1669,1505.62,806.67,700.4,805.22
1670,1505.26,803.56,699.47,805.79
1671,1506.01,807.4,700.87,805.14
1672,1504.73,802.67,699.24,805.49
1673,1505.88,807.69,700.62,805.26
1674,1504.54,803.27,699.48,805.06
1675,1506.2,804.53,700.34,805.86
1676,1506.08,807.51,700.52,805.56
1677,1504.3200000000002,801.17,699.2,805.12
1678,1505.99,807.43,700.52,805.47
1679,1505.68,804.1,700.44,805.24
1680,1504.91,802.75,699.83,805.08
1681,1506.3200000000002,805.79,700.98,805.34
1682,1504.88,806.15,699.86,805.02
1683,1505.3899999999999,804.6,699.77,805.62
1684,1505.42,804.73,699.97,805.45
1685,1504.6599999999999,803.81,699.54,805.12
1686,1505.8400000000001,808.48,700.38,805.46
1687,1505.32,802.89,699.79,805.53
1688,1505.71,806.11,700.36,805.35
1689,1504.02,803.46,699.13,804.89
1690,1505.0900000000001,803.66,700.15,804.94
1691,1506.2,807.21,700.73,805.47
1692,1504.29,804.81,699.78,804.51
1693,1505.67,805.75,700.34,805.33
1694,1505.8400000000001,807.81,700.38,805.46
1695,1504.8400000000001,802.51,699.26,805.58
1696,1505.13,808.83,700.1,805.03
1697,1504.53,804.94,699.55,804.98
1698,1505.1999999999998,805.61,700.03,805.17
1699,1505.3400000000001,804.69,700.24,805.1
1700,1505.0500000000002,805.61,699.69,805.36
1701,1505.35,803.65,699.79,805.56
1702,1505.76,806.88,700.39,805.37
1703,1505.1100000000001,803.98,699.99,805.12
1704,1505.63,806.21,700.13,805.5
1705,1504.46,801.62,699.34,805.12
1706,1506.25,807.05,700.58,805.67
1707,1504.6,802.45,699.74,804.86
1708,1505.63,805.35,700.31,805.32
1709,1505.83,805.45,700.43,805.4
1710,1505.2,806.15,699.94,805.26
1711,1505.6799999999998,806.37,700.5,805.18
1712,1505.47,805.37,700.12,805.35
1713,1505.13,803.47,699.56,805.57
1714,1505.35,806.72,700.03,805.32
1715,1505.4099999999999,804.07,699.68,805.73
1716,1505.67,805.29,700.18,805.49
1717,1504.87,804.35,699.78,805.09
1718,1505.65,806.94,700.64,805.01
1719,1505.31,802.52,699.57,805.74
1720,1505.78,804.32,700.26,805.52
1721,1505.8,806.37,700.41,805.39
1722,1505.6,806.33,700.11,805.49
1723,1504.6399999999999,803.8,699.75,804.89
1724,1505.1399999999999,803.96,699.64,805.5
1725,1505.11,805.53,699.81,805.3
1726,1504.99,804.51,699.71,805.28
1727,1505.72,805.26,700.28,805.44
1728,1505.31,806.4,699.96,805.35
1729,1505.51,806.48,700.1,805.41
1730,1504.63,802.94,699.5,805.13
1731,1505.13,805.38,699.42,805.71
1732,1504.79,804.56,699.48,805.31
1733,1505.73,804.88,699.5,806.23
1734,1506.08,807.32,700.6,805.48
1735,1505.28,805.01,699.74,805.54
1736,1505.85,804.05,700.24,805.61
1737,1505.42,804.85,700.08,805.34
1738,1505.0,805.69,699.66,805.34
1739,1505.87,807.12,700.4,805.47
1740,1504.8200000000002,803.52,699.82,805.0
1741,1505.31,805.81,700.13,805.18
1742,1505.3200000000002,806.58,699.94,805.38
1743,1506.38,804.73,700.46,805.92
1744,1505.87,806.03,700.66,805.21
1745,1504.9,802.59,699.44,805.46
1746,1505.18,806.43,699.99,805.19
1747,1505.03,803.06,700.16,804.87
1748,1506.6999999999998,808.7,700.89,805.81
1749,1505.76,804.92,700.03,805.73
1750,1505.13,803.06,699.59,805.54
1751,1506.62,807.93,700.8,805.82
1752,1505.37,806.73,700.01,805.36
1753,1504.96,803.63,699.69,805.27
1754,1505.4,804.94,700.18,805.22
1755,1505.76,807.84,700.28,805.48
1756,1504.71,805.39,699.44,805.27
1757,1505.05,803.12,699.87,805.18
1758,1505.5100000000002,805.53,700.32,805.19
1759,1504.43,804.04,699.33,805.1
1760,1504.96,806.01,700.1,804.86
1761,1505.35,806.31,700.07,805.28
1762,1504.5500000000002,802.04,699.21,805.34
1763,1505.3600000000001,804.65,699.89,805.47
1764,1505.55,805.23,700.17,805.38
1765,1504.8899999999999,804.96,700.11,804.78
1766,1505.4,805.98,699.94,805.46
1767,1505.52,804.44,700.1,805.42
1768,1505.82,805.26,700.3,805.52
1769,1505.1599999999999,805.96,699.93,805.23
1770,1505.9099999999999,804.27,700.52,805.39
1771,1504.92,803.32,699.97,804.95
1772,1505.38,803.87,700.14,805.24
1773,1505.08,805.0,699.75,805.33
1774,1505.73,806.4,700.28,805.45
1775,1505.3400000000001,804.02,700.24,805.1
1776,1505.73,806.48,700.45,805.28
1777,1504.9,801.54,699.45,805.45
1778,1505.0700000000002,807.79,700.36,804.71
1779,1506.02,806.23,700.21,805.81
1780,1504.95,803.48,699.6,805.35
1781,1505.56,805.04,700.18,805.38
1782,1505.5900000000001,805.65,700.26,805.33
1783,1505.6399999999999,805.36,699.97,805.67
1784,1506.1399999999999,808.72,700.72,805.42
1785,1505.3,804.44,699.92,805.38
1786,1505.9899999999998,808.9,700.68,805.31
1787,1505.37,804.94,700.06,805.31
1788,1505.68,804.17,700.34,805.34
1789,1504.77,803.39,699.97,804.8
1790,1504.71,804.45,699.71,805.0
1791,1505.58,804.78,700.13,805.45
1792,1504.62,805.08,699.82,804.8
1793,1505.3,806.33,700.05,805.25
1794,1505.47,806.59,700.32,805.15
1795,1505.71,806.83,700.23,805.48
1796,1504.9,803.01,699.53,805.37
1797,1504.83,804.11,699.61,805.22
1798,1505.13,805.38,699.82,805.31
1799,1505.78,807.6,700.26,805.52
1800,1505.33,804.51,700.11,805.22
1801,1504.8899999999999,803.87,699.77,805.12
1802,1505.4099999999999,807.56,699.92,805.49
1803,1505.03,803.91,700.12,804.91
1804,1505.7399999999998,806.47,700.18,805.56
1805,1505.2,805.94,699.95,805.25
1806,1505.15,805.43,699.35,805.8
1807,1505.74,805.41,700.27,805.47
1808,1505.18,804.58,699.57,805.61
1809,1505.2800000000002,803.16,699.82,805.46
1810,1505.82,805.59,700.18,805.64
1811,1505.54,804.76,700.22,805.32
1812,1505.5700000000002,808.44,700.23,805.34
1813,1505.5,801.99,699.95,805.55
1814,1505.6,806.0,699.99,805.61
1815,1505.24,803.44,699.87,805.37
1816,1505.89,806.82,700.45,805.44
1817,1504.9,805.08,699.78,805.12
1818,1505.38,804.83,699.95,805.43
1819,1505.04,803.83,700.09,804.95
1820,1505.8600000000001,805.21,700.26,805.6
1821,1504.6599999999999,803.88,699.61,805.05
1822,1505.3000000000002,805.61,699.94,805.36
1823,1505.6599999999999,805.54,700.24,805.42
1824,1505.31,804.38,699.88,805.43
1825,1505.83,805.98,700.53,805.3
1826,1505.17,805.56,699.92,805.25
1827,1505.56,806.09,700.31,805.25
1828,1505.58,803.17,699.86,805.72
1829,1505.65,808.62,700.32,805.33
1830,1504.88,805.93,699.79,805.09
1831,1505.06,803.58,699.39,805.67
1832,1505.63,806.57,700.15,805.48
1833,1505.1999999999998,805.18,699.89,805.31
1834,1505.3,803.47,699.9,805.4
1835,1505.24,806.04,700.09,805.15
1836,1505.52,808.3,700.05,805.47
1837,1504.88,804.11,699.85,805.03
1838,1506.1,807.44,700.75,805.35
1839,1504.7,802.47,699.63,805.07
1840,1505.95,804.64,700.2,805.75
1841,1505.79,807.05,700.32,805.47
1842,1505.0900000000001,805.53,699.87,805.22
1843,1505.35,807.11,700.32,805.03
1844,1505.19,804.69,699.92,805.27
1845,1504.83,803.11,699.6,805.23
1846,1505.75,808.1,700.29,805.46
1847,1505.58,804.84,700.13,805.45
1848,1505.4,804.51,699.81,805.59
1849,1505.4099999999999,806.66,700.1,805.31
1850,1504.73,803.94,699.82,804.91
1851,1505.19,803.95,700.05,805.14
1852,1506.25,806.47,699.96,806.29
1853,1506.1599999999999,807.89,700.64,805.52
1854,1505.62,806.01,700.05,805.57
1855,1504.88,802.45,699.24,805.64
1856,1505.62,808.9,700.04,805.58
1857,1504.3000000000002,804.8,699.22,805.08
1858,1505.63,806.47,700.15,805.48
1859,1504.49,804.3,699.6,804.89
1860,1505.1,805.1,700.2,804.9
1861,1505.99,807.11,700.52,805.47
1862,1504.29,803.05,699.07,805.22
1863,1505.5700000000002,807.92,700.12,805.45
1864,1504.76,802.17,699.42,805.34
1865,1505.8600000000001,805.85,700.59,805.27
1866,1506.54,805.53,701.06,805.48
1867,1504.28,804.53,699.14,805.14
1868,1504.28,802.48,699.24,805.04
1869,1506.0,807.56,700.58,805.42
1870,1505.11,804.72,700.05,805.06
1871,1504.83,804.0,699.48,805.35
1872,1505.68,806.9,700.47,805.21
1873,1505.25,805.22,699.99,805.26
1874,1504.6100000000001,803.76,699.76,804.85
1875,1505.9,805.31,700.11,805.79
1876,1504.71,803.56,699.73,804.98
1877,1505.69,804.33,700.01,805.68
1878,1505.4,805.59,700.07,805.33
1879,1505.37,806.15,699.99,805.38
1880,1505.56,804.12,700.26,805.3
1881,1505.5900000000001,807.18,700.39,805.2
1882,1504.87,804.68,699.69,805.18
1883,1506.0,807.14,700.64,805.36
1884,1505.6100000000001,803.41,699.86,805.75
1885,1505.51,807.5,700.21,805.3
1886,1505.56,804.49,700.21,805.35
1887,1504.6100000000001,806.01,699.49,805.12
1888,1505.0900000000001,803.42,699.77,805.32
1889,1505.04,803.93,699.81,805.23
1890,1505.57,804.56,700.42,805.15
1891,1504.9099999999999,802.88,699.81,805.1
1892,1506.21,805.19,700.36,805.85
1893,1506.0,807.56,700.43,805.57
1894,1504.01,802.59,699.09,804.92
1895,1505.13,804.7,699.84,805.29
1896,1505.16,805.64,699.82,805.34
1897,1505.4499999999998,807.3,699.89,805.56
1898,1505.52,803.29,699.79,805.73
1899,1505.13,806.88,699.88,805.25
1900,1505.48,803.73,699.96,805.52
1901,1505.62,806.14,700.12,805.5
1902,1505.1399999999999,803.31,699.8,805.34
1903,1505.88,804.35,700.21,805.67
1904,1505.6399999999999,806.61,700.12,805.52
1905,1505.67,805.06,700.1,805.57
1906,1504.87,804.48,700.04,804.83
1907,1505.7,804.31,699.96,805.74
1908,1505.2800000000002,804.87,700.09,805.19
1909,1504.99,804.4,699.64,805.35
1910,1505.94,805.75,699.97,805.97
1911,1505.29,803.81,699.74,805.55
1912,1505.8,805.55,700.42,805.38
1913,1505.21,802.53,699.7,805.51
1914,1506.21,808.35,700.38,805.83
1915,1505.58,803.03,700.0,805.58
1916,1505.38,805.47,700.26,805.12
1917,1505.41,802.75,699.96,805.45
1918,1504.96,806.6,699.7,805.26
1919,1505.0900000000001,805.49,700.25,804.84
1920,1505.3000000000002,804.73,699.96,805.34
1921,1506.01,807.53,700.6,805.41
1922,1505.04,803.07,699.68,805.36
1923,1505.73,807.74,700.53,805.2
1924,1504.56,805.42,699.86,804.7
1925,1504.57,803.93,699.53,805.04
1926,1506.3600000000001,805.11,700.74,805.62
1927,1505.7,806.7,700.19,805.51
1928,1504.69,803.92,699.28,805.41
1929,1505.24,804.38,700.04,805.2
1930,1505.37,807.9,699.99,805.38
1931,1504.63,803.01,699.24,805.39
1932,1505.8400000000001,806.43,700.32,805.52
1933,1505.1,805.0,699.85,805.25
1934,1505.4,803.62,699.88,805.52
1935,1506.0500000000002,809.16,700.6,805.45
1936,1505.31,804.3,700.23,805.08
1937,1505.56,804.69,700.04,805.52
1938,1505.8200000000002,807.15,700.44,805.38
1939,1505.0900000000001,802.87,699.94,805.15
1940,1506.24,805.18,700.58,805.66
1941,1505.17,806.64,700.22,804.95
1942,1504.5700000000002,804.07,699.38,805.19
1943,1505.64,803.69,700.2,805.44
1944,1505.71,804.6,700.4,805.31
1945,1506.02,805.0,700.5,805.52
1946,1505.71,805.94,700.08,805.63
1947,1505.3899999999999,807.1,700.09,805.3
1948,1505.52,803.55,699.84,805.68
1949,1505.12,805.92,699.93,805.19
1950,1504.97,805.79,699.63,805.34
1951,1504.95,803.56,700.0,804.95
1952,1505.52,807.13,700.01,805.51
1953,1505.9,804.86,700.29,805.61
1954,1505.5,806.83,700.33,805.17
1955,1504.9,802.45,699.8,805.1
1956,1504.6599999999999,804.83,699.89,804.77
1957,1505.21,806.04,699.89,805.32
1958,1505.5500000000002,805.59,700.44,805.11
1959,1505.3600000000001,805.84,699.72,805.64
1960,1505.48,805.46,699.93,805.55
1961,1505.31,802.57,699.96,805.35
1962,1505.4,806.96,700.11,805.29
1963,1504.41,803.76,699.08,805.33
1964,1505.1799999999998,807.78,700.17,805.01
1965,1504.56,805.03,699.36,805.2
1966,1505.57,804.79,700.27,805.3
1967,1505.4099999999999,805.51,700.03,805.38
1968,1505.3000000000002,805.4,700.08,805.22
1969,1505.2,802.42,699.6,805.6
1970,1505.73,807.47,700.24,805.49
1971,1505.2600000000002,804.44,699.94,805.32
1972,1504.95,805.19,699.75,805.2
1973,1504.75,802.66,699.88,804.87
1974,1506.15,808.17,700.52,805.63
1975,1505.37,804.31,699.93,805.44
1976,1505.2800000000002,803.88,699.95,805.33
1977,1505.67,805.64,700.2,805.47
1978,1504.4,806.45,698.92,805.48
1979,1506.46,805.23,701.59,804.87
1980,1504.98,803.14,699.74,805.24
1981,1505.93,806.98,700.09,805.84
1982,1505.1799999999998,804.81,699.91,805.27
1983,1505.04,803.65,699.46,805.58
1984,1506.1399999999999,807.23,700.56,805.58
1985,1504.85,806.01,699.71,805.14
1986,1504.3200000000002,804.61,699.49,804.83
1987,1505.1399999999999,804.11,699.81,805.33
1988,1505.71,804.97,700.22,805.49
1989,1505.29,803.47,700.06,805.23
1990,1505.48,804.25,699.85,805.63
1991,1505.8899999999999,808.76,700.38,805.51
1992,1505.46,807.21,700.23,805.23
1993,1505.29,803.2,700.13,805.16
1994,1505.65,806.0,700.15,805.5
1995,1505.15,805.12,699.85,805.3
1996,1505.37,805.01,700.11,805.26
1997,1505.1399999999999,804.89,699.58,805.56
1998,1505.1799999999998,805.52,699.9,805.28
1999,1505.78,806.4,700.29,805.49
2000,1505.44,804.17,699.88,805.56
2001,1504.8400000000001,805.47,699.57,805.27
2002,1505.89,802.97,700.32,805.57
2003,1505.63,805.56,700.26,805.37
2004,1505.49,805.93,700.36,805.13
2005,1505.65,807.35,699.98,805.67
2006,1505.14,801.4,699.7,805.44
2007,1505.42,804.72,700.28,805.14
2008,1505.74,806.22,700.77,804.97
2009,1505.22,804.92,699.96,805.26
2010,1505.3,804.61,700.02,805.28
2011,1505.9499999999998,806.56,700.41,805.54
2012,1505.02,803.75,700.0,805.02
2013,1504.63,803.32,699.56,805.07
2014,1505.75,808.23,700.21,805.54
2015,1505.3000000000002,803.95,700.22,805.08
2016,1504.69,804.67,699.17,805.52
2017,1505.42,804.66,699.88,805.54
2018,1506.2,808.25,700.72,805.48
2019,1505.51,804.48,700.02,805.49
2020,1504.51,802.7,699.6,804.91
2021,1505.92,807.02,700.22,805.7
2022,1505.51,805.76,700.12,805.39
2023,1504.67,805.57,699.71,804.96
2024,1505.55,802.82,700.02,805.53
2025,1505.03,807.1,699.72,805.31
2026,1505.0700000000002,804.4,699.84,805.23
2027,1505.88,805.98,700.25,805.63
2028,1505.42,806.86,700.1,805.32
2029,1505.03,803.1,699.63,805.4
2030,1504.93,805.03,699.94,804.99
2031,1505.3600000000001,806.09,699.69,805.67
2032,1505.5,806.55,700.36,805.14
2033,1505.08,805.91,699.67,805.41
2034,1505.01,805.94,699.65,805.36
2035,1505.24,807.78,700.03,805.21
2036,1504.94,801.88,699.67,805.27
2037,1504.9099999999999,804.93,699.4,805.51
2038,1505.6100000000001,807.51,700.37,805.24
2039,1505.6,803.63,700.08,805.52
2040,1505.4299999999998,804.77,700.12,805.31
2041,1504.9099999999999,804.35,699.56,805.35
2042,1505.08,803.5,700.06,805.02
2043,1505.73,807.31,700.29,805.44
2044,1505.3600000000001,805.47,700.15,805.21
2045,1505.27,807.45,700.29,804.98
2046,1505.0,803.28,699.4,805.6
2047,1505.33,803.3,700.04,805.29
2048,1506.56,807.68,700.9,805.66
2049,1505.25,804.82,700.32,804.93
2050,1505.17,803.33,699.91,805.26
2051,1505.75,807.09,700.38,805.37
2052,1505.49,803.52,699.96,805.53
