,FIT_400_001B_P.PV,FIT_400_002B_P.PV,Q_400_001B_P.PV
2854,804.61,699.96,805.37
2855,804.61,699.96,805.37
2856,804.61,699.96,805.37
2857,804.61,699.96,805.37
2858,804.61,699.96,805.37
2859,804.61,699.96,805.37
2860,804.61,699.96,805.37
2861,804.61,699.96,805.37
2862,804.61,699.96,805.37
2863,804.61,699.96,805.37
2864,804.61,699.96,805.37
2865,804.61,699.96,805.37
2866,804.61,699.96,805.37
2867,804.61,699.96,805.37
2868,804.61,699.96,805.37
2869,804.61,699.96,805.37
2870,804.61,699.96,805.37
2871,804.61,699.96,805.37
2872,804.61,699.96,805.37
2873,804.61,699.96,805.37
2874,804.61,699.96,805.37
2875,804.61,699.96,805.37
2876,804.61,699.96,805.37
2877,804.61,699.96,805.37
2878,804.61,699.96,805.37
2879,804.61,699.96,805.37
