,FIT_400_001B_P.PV,FIT_400_002B_P.PV,Q_400_001B_P.PV
2854,805.04,700.01,805.12
2855,804.83,699.98,805.32
2856,803.84,699.5,805.1
2857,805.72,700.12,805.28
2858,806.24,700.14,805.16
2859,805.58,699.77,805.14
2860,805.38,699.46,805.2
2861,803.67,699.53,805.49
2862,804.36,699.93,805.54
2863,805.1,700.14,805.46
2864,805.17,699.75,805.45
2865,805.61,699.71,805.5
2866,805.4,699.97,805.37
2867,804.3,699.9,805.6
2868,804.56,699.78,805.37
2869,806.14,699.74,805.65
2870,803.18,700.12,805.56
2871,804.22,699.75,805.57
2872,805.28,699.41,805.47
2873,804.49,699.52,805.26
2874,804.48,700.2,805.19
2875,805.46,699.86,805.62
2876,808.21,700.84,805.59
2877,805.68,700.11,805.25
2878,805.35,699.8,805.45
2879,799.51,699.78,805.93
2880,804.14,699.77,805.62
2881,805.49,699.99,805.37
2882,804.41,700.26,805.44
2883,804.1,699.47,805.57
2884,805.85,699.5,805.43
2885,805.51,699.85,805.3
2886,805.11,700.04,805.18
2887,806.25,700.04,805.05
2888,804.75,700.49,805.38
2889,805.13,699.65,805.11
2890,805.69,699.83,805.03
2891,805.69,700.02,805.45
2892,806.17,699.69,805.3
2893,805.76,700.18,805.09
2894,805.59,700.26,805.34
2895,806.72,699.58,805.28
2896,803.35,699.58,804.85
2897,805.5,700.04,805.18
2898,805.91,700.34,805.45
2899,804.35,700.05,805.69
2900,804.61,700.46,804.99
2901,806.95,700.08,805.56
2902,806.22,699.85,805.32
2903,804.85,700.0,789.23
2904,805.04,700.0,805.37
2905,805.04,700.0,805.37
2906,805.04,700.0,805.37
2907,805.04,700.0,805.37
2908,805.04,700.0,805.37
2909,805.04,700.0,805.37
2910,805.04,700.0,805.37
2911,805.04,700.0,805.37
2912,805.04,700.0,805.37
2913,805.04,700.0,805.37
2914,805.04,700.0,805.37
2915,805.04,700.0,805.37
2916,805.04,700.0,805.37
2917,805.04,700.0,805.37
2918,805.04,700.0,805.37
2919,805.04,700.0,805.37
2920,805.04,700.0,805.37
2921,805.04,700.0,805.37
2922,805.04,700.0,805.37
2923,805.04,700.0,805.37
2924,805.04,700.0,805.37
2925,805.04,700.0,805.37
2926,805.04,700.0,805.37
2927,805.04,700.0,805.37
2928,805.04,700.0,805.37
2929,805.04,700.0,805.37
2930,805.04,700.0,805.37
2931,805.04,700.0,805.37
2932,805.04,700.0,805.37
2933,805.04,700.0,805.37
2934,805.04,700.0,805.37
2935,805.04,700.0,805.37
2936,805.04,700.0,805.37
2937,805.04,700.0,805.37
2938,805.04,700.0,805.37
2939,805.04,700.0,805.37
2940,805.04,700.0,805.37
2941,805.04,700.0,805.37
2942,805.04,700.0,805.37
2943,805.04,700.0,805.37
2944,805.04,700.0,805.37
2945,805.04,700.0,805.37
2946,805.04,700.0,805.37
2947,805.04,700.0,805.37
2948,805.04,700.0,805.37
2949,805.04,700.0,805.37
2950,805.04,700.0,805.37
2951,805.04,700.0,805.37
2952,805.04,700.0,805.37
2953,805.04,700.0,805.37
2954,805.04,700.0,805.37
2955,805.04,700.0,805.37
2956,805.04,700.0,805.37
2957,805.04,700.0,805.37
2958,805.04,700.0,805.37
2959,805.04,700.0,805.37
2960,805.04,700.0,805.37
2961,805.04,700.0,805.37
2962,805.04,700.0,805.37
2963,805.04,700.0,805.37
2964,805.04,700.0,805.37
2965,805.04,700.0,805.37
2966,805.04,700.0,805.37
2967,805.04,700.0,805.37
2968,805.04,700.0,805.37
2969,805.04,700.0,805.37
2970,805.04,700.0,805.37
2971,805.04,700.0,805.37
2972,805.04,700.0,805.37
2973,805.04,700.0,805.37
2974,805.04,700.0,805.37
2975,805.04,700.0,805.37
