From date,To date,MPDA_kW,AIT_400_001A_P.PV,FIT_200_001A_P.PV,FIT_200_002A_P.PV,FIT_200_004A_P.PV,FIT_400_001A_P.PV,FIT_400_002A_P.PV,LT_200_002A_P.PV,P_200_001A_P.RPM_MV,P_200_002A_P.RPM_MV,P_400_001A_P.RPM_MV,P_400_002A_P.RPM_MV,PDIT_200_001A_P.PV,PDIT_400_001A_P.PV,PDIT_400_002A_P.PV,PIT_400_003A_P.PV,PT_200_005A_P.PV,PT_200_006A_P.PV,PT_200A_Tags.Q_Filtrate_PV,Q_400_002A,PT_400_002A_P.PV,Q_400_001A_P.PV,RO_300A_Tags.RO.Recovery
2023-05-16 11:30:46,2023-05-16 11:45:46,0.00,500.52,1555.12,0.47,187.11,761.47,700.02,7.94,67.00,0.00,33.85,49.95,13.48,38.23,48.13,940.78,0.00,-0.03,1461.52,1506.13,37.38,806.12,46.48
2023-05-16 11:45:46,2023-05-16 12:00:46,0.00,500.52,1584.98,0.46,186.89,760.36,700.12,7.94,67.00,0.00,33.84,49.95,13.52,38.21,48.14,940.85,0.00,-0.23,1460.50,1505.96,37.15,805.85,46.49
2023-05-16 12:00:46,2023-05-16 12:15:46,0.00,500.52,1670.31,0.47,187.01,760.55,700.29,7.94,67.00,0.00,33.85,49.95,13.48,38.23,48.13,940.60,0.00,-0.20,1460.86,1505.53,37.23,805.24,46.51
2023-05-16 12:15:46,2023-05-16 12:30:46,0.00,500.52,1638.77,0.47,186.93,761.82,700.02,7.94,67.00,0.00,33.86,49.95,13.47,38.24,48.13,940.76,0.00,-0.07,1461.86,1505.16,37.31,805.16,46.51
2023-05-16 12:30:46,2023-05-16 12:45:46,0.00,500.52,1551.21,0.47,186.78,759.68,699.99,7.93,67.00,0.00,33.85,49.95,13.48,38.23,48.14,940.68,0.00,-0.26,1459.66,1505.77,37.06,805.78,46.49
2023-05-16 12:45:46,2023-05-16 13:00:46,0.00,500.43,1670.87,0.46,186.86,759.56,699.99,7.93,67.00,0.00,33.86,49.92,13.44,38.22,48.14,939.61,0.00,-0.27,1459.52,1505.66,37.20,805.68,46.49
2023-05-16 13:00:46,2023-05-16 13:15:46,0.00,500.41,1636.38,0.46,186.89,761.76,700.02,7.94,67.00,0.00,33.84,49.92,13.46,38.20,48.12,939.38,0.00,-0.14,1461.78,1505.76,37.22,805.74,46.49
2023-05-16 13:15:46,2023-05-16 13:30:46,0.00,500.30,1548.35,0.47,186.87,757.01,699.95,7.93,67.00,0.00,33.84,49.92,13.42,38.15,48.10,938.95,0.00,-0.32,1456.98,1505.57,37.17,805.61,46.49
2023-05-16 13:30:46,2023-05-16 13:45:46,0.00,500.25,1647.25,0.47,186.65,759.35,700.25,7.93,67.00,0.00,33.85,49.87,13.49,38.10,48.09,936.49,0.00,-0.37,1459.58,1506.39,36.98,806.14,46.49
2023-05-16 13:45:46,2023-05-16 14:00:46,0.00,500.03,1706.53,0.49,186.73,760.63,700.13,7.94,67.00,0.00,33.84,49.82,13.52,38.02,48.05,934.31,0.00,-0.23,1460.72,1505.68,37.06,805.55,46.50
2023-05-16 14:00:46,2023-05-16 14:15:46,0.00,499.89,1506.87,0.49,186.85,757.58,699.67,7.93,67.00,0.00,33.84,49.81,13.51,38.02,48.03,934.03,0.00,-0.34,1457.27,1505.05,37.08,805.38,46.49
2023-05-16 14:15:46,2023-05-16 14:30:46,0.00,499.91,1629.16,0.47,186.59,756.87,700.04,7.93,67.00,0.00,33.84,49.79,13.65,37.99,48.02,933.23,0.00,-0.46,1456.90,1505.28,36.78,805.24,46.51
2023-05-16 14:30:46,2023-05-16 14:45:46,0.00,499.87,1710.61,0.47,186.83,756.83,699.88,7.94,67.00,0.00,33.84,49.80,13.84,37.95,48.00,933.52,0.00,-0.36,1456.74,1504.99,36.67,805.11,46.50
2023-05-16 14:45:46,2023-05-16 15:00:46,0.00,499.87,1507.41,0.47,186.80,749.45,699.61,7.93,67.00,0.00,33.84,49.84,14.00,37.97,48.00,934.85,0.00,-0.41,1449.09,1505.00,36.58,805.39,46.49
2023-05-16 15:00:46,2023-05-16 15:15:46,0.00,499.87,1608.40,0.47,186.55,750.80,699.62,7.94,67.00,0.00,33.84,49.87,14.16,37.97,48.01,935.71,0.00,-0.57,1450.43,1504.98,36.28,805.35,46.49
2023-05-16 15:15:46,2023-05-16 15:30:46,0.00,499.87,1688.25,0.47,186.88,746.47,699.94,7.94,67.00,0.00,33.84,49.90,14.39,37.97,48.01,936.85,0.00,-0.50,1446.40,1505.29,36.20,805.36,46.50
2023-05-16 15:30:46,2023-05-16 15:45:46,0.00,499.87,1539.55,0.47,186.92,743.82,699.79,7.94,67.00,0.00,33.84,49.92,14.66,37.97,48.01,937.80,0.00,-0.47,1443.62,1505.21,35.98,805.42,46.49
2023-05-16 15:45:46,2023-05-16 16:00:46,0.00,499.87,1578.35,0.47,186.66,740.97,699.21,7.94,67.00,0.00,33.84,50.01,14.92,38.03,48.03,940.67,0.00,-0.68,1440.18,1504.46,35.53,805.25,46.48
2023-05-16 16:00:46,2023-05-16 16:15:46,0.00,499.87,1682.98,0.47,186.68,739.52,700.36,7.94,67.00,0.00,33.83,50.05,15.19,38.04,48.03,942.63,0.00,-0.64,1439.89,1505.63,35.32,805.27,46.52
2023-05-16 16:15:46,2023-05-16 16:30:46,0.00,499.87,1537.84,0.47,186.93,734.66,699.84,7.94,67.00,0.00,33.84,50.04,15.41,38.05,48.04,943.00,0.00,-0.60,1434.50,1505.24,35.25,805.40,46.49
2023-05-16 16:30:46,2023-05-16 16:45:46,0.00,499.87,1563.55,0.47,186.74,732.25,699.74,7.94,67.00,0.00,33.84,50.11,15.59,38.08,48.05,945.67,0.00,-0.83,1432.01,1505.24,34.80,805.50,46.49
2023-05-16 16:45:46,2023-05-16 17:00:46,0.00,499.85,1658.47,0.47,186.88,733.64,700.01,7.94,67.00,0.00,33.83,50.16,15.55,38.15,48.07,947.91,0.00,-0.81,1433.64,1505.41,34.93,805.40,46.50
2023-05-16 17:00:46,2023-05-16 17:15:46,0.00,499.87,1580.29,0.47,186.77,732.84,699.69,7.93,67.00,0.00,33.84,50.19,15.53,38.21,48.09,949.15,0.00,-0.71,1432.53,1504.91,35.01,805.22,46.49
2023-05-16 17:15:46,2023-05-16 17:30:46,0.00,499.87,1538.12,0.44,186.64,733.86,699.99,7.94,67.00,0.00,33.84,50.24,15.50,38.25,48.11,951.88,0.00,-0.92,1433.83,1505.41,34.89,805.42,46.50
2023-05-16 17:30:46,2023-05-16 17:45:46,0.00,499.87,1645.55,0.47,186.44,731.47,699.42,7.93,67.00,0.00,33.84,50.29,15.41,38.31,48.13,954.24,0.98,-1.05,1430.89,1504.68,34.86,805.26,46.48
2023-05-16 17:45:46,2023-05-16 18:00:46,0.00,499.87,1661.68,174.64,186.17,731.99,700.03,4.74,67.00,8.00,33.83,50.35,15.26,38.37,48.15,956.62,0.24,-1.14,1432.03,1505.57,34.74,805.53,46.50
2023-05-16 18:00:46,2023-05-16 18:15:46,0.00,499.87,1878.06,0.46,186.33,733.27,700.02,7.73,67.00,0.00,33.84,50.36,15.25,38.40,48.15,957.46,0.00,-1.07,1433.30,1505.15,34.88,805.13,46.51
2023-05-16 18:15:46,2023-05-16 18:30:46,0.00,499.85,1695.11,0.46,186.99,739.41,700.11,7.93,67.00,0.00,33.84,50.30,15.16,38.42,48.16,955.10,0.00,-0.49,1439.46,1505.19,35.57,805.09,46.51
2023-05-16 18:30:46,2023-05-16 18:45:46,0.00,499.85,1501.28,0.47,186.70,739.37,699.56,7.93,67.00,0.00,33.85,50.32,15.16,38.44,48.17,956.03,0.00,-0.72,1438.92,1505.08,35.34,805.53,46.48
2023-05-16 18:45:46,2023-05-16 19:00:46,0.00,499.85,1617.70,0.47,186.56,739.27,700.15,7.93,67.00,0.00,33.85,50.34,15.16,38.47,48.18,957.08,0.00,-0.83,1439.42,1505.71,35.20,805.56,46.50
2023-05-16 19:00:46,2023-05-16 19:15:46,0.00,499.83,1689.46,0.47,186.78,740.31,699.78,7.94,67.00,0.00,33.85,50.34,15.11,38.45,48.18,957.09,0.00,-0.73,1440.07,1504.94,35.38,805.15,46.50
2023-05-16 19:15:46,2023-05-16 19:30:46,0.00,499.81,1498.91,0.47,186.59,738.92,699.77,7.93,67.00,0.00,33.85,50.37,15.07,38.48,48.18,958.17,0.04,-0.82,1438.70,1504.91,35.35,805.15,46.50
2023-05-16 19:30:46,2023-05-16 19:45:46,0.00,499.87,1587.14,172.14,186.09,732.91,699.87,5.77,67.00,7.96,33.84,50.42,15.01,38.47,48.19,960.12,1.25,-1.25,1432.74,1505.48,34.98,805.63,46.49
2023-05-16 19:45:46,2023-05-16 20:00:46,0.00,499.87,1966.73,0.47,186.29,734.27,700.06,6.66,67.00,0.00,33.86,50.41,15.03,38.44,48.18,959.26,0.00,-1.13,1434.34,1505.61,35.09,805.55,46.50
2023-05-16 20:00:46,2023-05-16 20:15:46,0.00,499.87,1667.94,0.47,187.14,742.33,700.46,7.93,67.00,0.00,33.83,50.31,15.15,38.43,48.18,955.55,0.01,-0.49,1442.79,1505.88,35.58,805.41,46.52
2023-05-16 20:15:46,2023-05-16 20:30:46,0.00,499.87,1495.91,177.09,186.45,737.89,699.69,5.79,67.00,8.16,33.85,50.34,15.13,38.42,48.18,957.03,1.18,-0.94,1437.58,1505.14,35.17,805.47,46.49
2023-05-16 20:30:46,2023-05-16 20:45:46,0.00,499.87,1992.88,0.47,186.39,737.54,700.23,6.65,67.00,0.00,33.85,50.36,15.18,38.45,48.18,957.83,0.00,-1.01,1437.78,1505.67,35.06,805.44,46.51
2023-05-16 20:45:46,2023-05-16 21:00:46,0.00,499.87,1668.38,0.47,187.35,743.26,700.09,7.94,67.00,0.00,33.84,50.28,15.25,38.42,48.17,954.10,0.00,-0.28,1443.33,1505.10,35.67,805.01,46.51
2023-05-16 21:00:46,2023-05-16 21:15:46,0.00,499.87,1512.48,0.45,187.17,739.09,700.04,7.94,67.00,0.00,33.84,50.28,15.28,38.36,48.15,953.90,0.00,-0.51,1439.17,1505.45,35.46,805.40,46.50
2023-05-16 21:15:46,2023-05-16 21:30:46,0.00,499.91,1624.97,126.86,187.09,740.30,700.05,7.43,67.00,6.29,33.85,50.22,15.39,38.33,48.14,951.48,1.16,-0.79,1440.45,1505.37,35.18,805.31,46.50
2023-05-16 21:30:46,2023-05-16 21:45:46,0.00,499.87,1862.20,49.36,187.25,736.65,700.17,5.02,67.00,2.51,33.85,50.21,15.49,38.27,48.12,950.45,0.02,-0.75,1436.83,1505.56,35.24,805.38,46.51
2023-05-16 21:45:46,2023-05-16 22:00:46,0.00,499.94,1684.83,0.47,186.99,735.54,699.72,7.94,67.00,0.00,33.84,50.24,15.57,38.30,48.12,952.01,0.00,-0.53,1435.29,1505.06,35.08,805.35,46.49
2023-05-16 22:00:46,2023-05-16 22:15:46,0.00,499.96,1695.41,0.47,187.32,733.44,700.02,7.93,67.00,0.00,33.84,50.25,15.75,38.26,48.12,952.12,0.00,-0.34,1433.45,1505.28,34.96,805.26,46.50
2023-05-16 22:15:46,2023-05-16 22:30:46,0.00,500.02,1506.54,0.47,187.28,732.08,699.74,7.94,67.00,0.00,33.84,50.26,15.84,38.29,48.12,952.85,0.00,-0.36,1431.82,1505.16,34.94,805.42,46.49
2023-05-16 22:30:46,2023-05-16 22:45:46,0.00,500.06,1583.77,0.47,187.11,729.68,699.83,7.94,67.00,0.00,33.84,50.31,16.03,38.31,48.12,954.78,0.00,-0.53,1429.54,1505.17,34.64,805.34,46.50
2023-05-16 22:45:46,2023-05-16 23:00:46,0.00,500.29,1662.68,70.38,187.10,726.23,700.03,7.79,67.00,3.54,33.84,50.32,16.18,38.30,48.12,955.17,1.14,-0.59,1426.27,1505.29,34.40,805.26,46.50
2023-05-16 23:00:46,2023-05-16 23:15:46,0.00,500.40,1660.60,104.66,187.10,723.53,699.89,4.65,67.00,5.26,33.83,50.36,16.24,38.31,48.11,956.97,0.04,-0.70,1423.44,1504.90,34.29,805.01,46.51
2023-05-16 23:15:46,2023-05-16 23:30:46,0.00,500.44,1795.17,176.49,187.05,723.98,700.27,6.72,67.00,8.81,33.84,50.40,16.27,38.32,48.14,958.48,1.20,-0.76,1424.26,1505.77,34.26,805.51,46.51
2023-05-16 23:30:46,2023-05-16 23:45:46,0.00,500.45,1915.79,0.46,187.57,726.05,699.83,5.69,67.00,0.00,33.83,50.35,16.43,38.32,48.14,956.45,0.00,-0.46,1425.89,1505.47,34.39,805.64,46.49
2023-05-16 23:45:46,2023-05-17 00:00:46,0.00,500.50,1662.54,0.47,188.06,728.88,699.94,7.94,67.00,0.00,33.84,50.39,16.45,38.34,48.14,957.46,0.00,-0.20,1428.74,1505.29,34.75,805.36,46.50
2023-05-17 00:00:46,2023-05-17 00:15:46,0.00,500.52,1648.58,0.49,188.42,730.16,700.14,7.94,67.00,0.00,33.84,50.35,16.61,38.33,48.14,955.80,0.00,-0.07,1430.32,1505.36,34.71,805.22,46.51
2023-05-17 00:15:46,2023-05-17 00:30:46,0.00,500.52,1485.72,135.08,188.08,728.97,699.86,7.38,67.00,6.36,33.85,50.36,16.67,38.35,48.14,956.79,1.13,-0.38,1428.82,1505.37,34.44,805.51,46.49
2023-05-17 00:30:46,2023-05-17 00:45:46,0.00,500.54,1835.80,47.92,188.02,726.85,699.90,5.04,67.00,2.54,33.83,50.37,16.65,38.37,48.15,957.39,0.01,-0.49,1426.74,1505.28,34.41,805.38,46.50
2023-05-17 00:45:46,2023-05-17 01:00:46,0.00,500.56,1770.58,0.47,188.47,729.58,699.76,7.94,67.00,0.00,33.84,50.40,16.80,38.40,48.17,959.28,0.00,-0.08,1429.37,1505.18,34.52,805.42,46.49
2023-05-17 01:00:46,2023-05-17 01:15:46,0.00,500.56,1483.59,0.47,188.46,726.41,699.89,7.94,67.00,0.00,33.84,50.38,16.74,38.42,48.18,958.61,0.00,-0.09,1426.35,1505.39,34.56,805.50,46.49
2023-05-17 01:15:46,2023-05-17 01:30:46,0.00,500.96,1590.64,0.47,188.21,730.84,699.96,7.94,67.00,0.00,33.86,50.42,16.86,38.42,48.19,959.53,0.00,-0.25,1430.83,1505.28,34.22,805.32,46.50
2023-05-17 01:30:46,2023-05-17 01:45:46,0.00,500.93,1682.06,0.47,188.24,729.36,699.93,7.94,67.00,0.00,33.85,50.45,16.85,38.46,48.19,961.11,0.00,-0.18,1429.30,1505.30,34.38,805.37,46.50
2023-05-17 01:45:46,2023-05-17 02:00:46,0.00,501.06,1495.03,0.47,188.25,726.75,699.64,7.94,67.00,0.00,33.85,50.46,16.80,38.50,48.20,962.21,0.00,-0.22,1426.37,1504.99,34.47,805.35,46.49
2023-05-17 02:00:46,2023-05-17 02:15:46,0.00,501.12,1571.52,0.47,188.03,727.26,699.85,7.94,67.00,0.00,33.84,50.51,16.81,38.53,48.20,964.04,0.00,-0.41,1427.12,1504.83,34.23,804.97,46.51
2023-05-17 02:15:46,2023-05-17 02:30:46,0.00,501.17,1668.00,0.47,188.01,727.62,700.14,7.94,67.00,0.00,33.83,50.54,16.87,38.55,48.22,965.28,0.00,-0.37,1427.75,1505.64,34.18,805.51,46.50
2023-05-17 02:30:46,2023-05-17 02:45:46,0.00,501.17,1525.20,0.47,188.23,726.60,699.83,7.94,67.00,0.00,33.84,50.54,16.87,38.56,48.22,965.71,0.00,-0.34,1426.43,1505.30,34.26,805.47,46.49
2023-05-17 02:45:46,2023-05-17 03:00:46,0.00,501.17,1549.32,0.47,187.87,725.54,700.24,7.94,67.00,0.00,33.84,50.55,17.01,38.54,48.21,965.74,0.00,-0.56,1425.79,1505.70,33.91,805.46,46.51
2023-05-17 03:00:46,2023-05-17 03:15:46,0.00,501.19,1651.86,0.46,187.89,724.57,700.18,7.94,67.00,0.00,33.83,50.47,17.01,38.42,48.17,961.66,0.00,-0.54,1424.73,1505.48,33.94,805.30,46.51
2023-05-17 03:15:46,2023-05-17 03:30:46,0.00,501.21,1555.72,0.49,188.18,721.82,699.81,7.94,67.00,0.00,33.84,50.48,17.15,38.43,48.17,962.27,0.00,-0.46,1421.64,1505.05,33.92,805.23,46.50
2023-05-17 03:30:46,2023-05-17 03:45:46,0.00,501.25,1533.26,0.47,187.84,718.89,699.93,7.94,67.00,0.00,33.83,50.53,17.30,38.42,48.17,963.69,0.00,-0.68,1418.81,1505.44,33.55,805.50,46.49
2023-05-17 03:45:46,2023-05-17 04:00:46,0.00,501.26,1626.19,0.47,188.01,715.82,700.01,7.94,67.00,0.00,33.84,50.47,17.32,38.34,48.14,960.95,0.00,-0.70,1415.88,1505.67,33.62,805.66,46.49
2023-05-17 04:00:46,2023-05-17 04:15:46,0.00,501.41,1582.27,0.46,188.06,716.21,700.19,7.94,67.00,0.00,33.84,50.42,17.40,38.28,48.12,959.10,0.00,-0.60,1416.40,1505.60,33.58,805.40,46.51
2023-05-17 04:15:46,2023-05-17 04:30:46,0.00,501.57,1509.06,0.47,187.92,716.76,700.05,7.94,67.00,0.00,33.84,50.43,17.41,38.29,48.12,959.37,0.00,-0.82,1416.80,1505.39,33.39,805.34,46.50
2023-05-17 04:30:46,2023-05-17 04:45:46,0.00,501.60,1624.73,176.67,187.40,711.64,699.86,6.15,67.00,8.25,33.83,50.44,17.26,38.26,48.11,959.82,1.23,-1.10,1411.50,1505.08,33.15,805.22,46.50
2023-05-17 04:45:46,2023-05-17 05:00:46,0.00,501.82,1889.66,0.47,187.53,713.68,699.97,6.33,67.00,0.00,33.84,50.44,17.17,38.25,48.11,959.02,0.00,-1.07,1413.69,1505.41,33.31,805.44,46.50
2023-05-17 05:00:46,2023-05-17 05:15:46,0.00,501.82,1698.19,0.47,188.11,718.17,700.34,7.94,67.00,0.00,33.83,50.37,17.24,38.24,48.11,956.55,0.00,-0.60,1418.52,1505.67,33.73,805.32,46.51
2023-05-17 05:15:46,2023-05-17 05:30:46,0.00,501.82,1580.13,0.46,188.34,717.26,699.75,7.94,67.00,0.00,33.83,50.40,17.27,38.30,48.13,958.48,0.00,-0.50,1416.94,1505.28,33.84,805.53,46.49
2023-05-17 05:30:46,2023-05-17 05:45:46,0.00,501.82,1509.66,0.47,187.97,714.97,699.81,7.94,67.00,0.00,33.83,50.49,17.24,38.39,48.16,962.70,0.00,-0.75,1414.78,1505.24,33.65,805.42,46.49
2023-05-17 05:45:46,2023-05-17 06:00:46,0.00,501.82,1601.21,0.46,188.32,723.40,676.21,7.94,67.00,0.00,33.84,49.64,17.07,38.14,48.05,940.67,0.00,-0.78,1399.62,1454.38,34.12,778.16,46.50
2023-05-17 06:00:46,2023-05-17 06:15:46,0.00,501.82,1616.72,0.46,188.02,718.00,699.79,7.94,67.00,0.00,33.84,50.60,17.28,38.53,48.21,967.89,0.00,-0.70,1417.79,1505.08,33.62,805.30,46.49
2023-05-17 06:15:46,2023-05-17 06:30:46,0.00,501.82,1488.39,0.47,187.77,716.49,699.61,7.94,67.00,0.00,33.83,50.66,17.19,38.59,48.23,970.67,0.00,-0.89,1416.10,1505.00,33.57,805.38,46.49
2023-05-17 06:30:46,2023-05-17 06:45:46,0.00,501.99,1618.45,0.44,187.63,718.82,699.95,7.94,67.00,0.00,33.84,50.69,17.10,38.65,48.26,971.56,0.00,-0.95,1418.77,1505.54,33.50,805.57,46.49
2023-05-17 06:45:46,2023-05-17 07:00:46,0.00,502.46,1650.86,0.47,187.68,727.95,699.84,7.94,67.00,0.00,33.83,50.63,17.00,38.64,48.26,969.12,0.00,-0.83,1427.77,1505.40,33.61,805.56,46.49
2023-05-17 07:00:46,2023-05-17 07:15:46,0.00,501.92,1477.08,0.47,187.51,722.32,700.11,7.94,67.00,0.00,33.84,50.64,16.76,38.64,48.25,969.77,0.00,-0.96,1422.42,1505.44,33.85,805.34,46.50
2023-05-17 07:15:46,2023-05-17 07:30:46,0.00,501.95,1590.24,0.47,187.34,720.67,699.92,7.94,67.00,0.00,33.83,50.64,16.74,38.63,48.26,969.62,0.24,-1.12,1420.62,1505.77,33.70,805.85,46.48
2023-05-17 07:30:46,2023-05-17 07:45:46,0.00,501.84,1636.70,171.59,187.02,720.52,699.81,5.48,67.00,8.13,33.83,50.70,16.65,38.67,48.25,972.37,1.04,-1.27,1420.32,1505.01,33.60,805.20,46.50
2023-05-17 07:45:46,2023-05-17 08:00:46,0.00,501.82,1812.30,0.47,187.06,717.61,699.98,6.99,67.00,0.00,33.85,50.73,16.62,38.69,48.26,973.42,0.00,-1.29,1417.56,1505.31,33.61,805.34,46.50
2023-05-17 08:00:46,2023-05-17 08:15:46,0.00,501.82,1731.37,0.47,187.81,724.99,700.11,7.93,67.00,0.00,33.84,50.61,16.60,38.65,48.26,969.01,0.00,-0.69,1425.10,1505.84,34.23,805.74,46.49
2023-05-17 08:15:46,2023-05-17 08:30:46,0.00,501.82,1519.21,0.47,187.81,723.41,699.90,7.93,67.00,0.00,33.84,50.63,16.56,38.68,48.25,970.06,0.02,-0.71,1423.29,1505.37,34.29,805.47,46.49
2023-05-17 08:30:46,2023-05-17 08:45:46,0.00,501.82,1550.35,172.67,187.08,721.58,699.62,5.75,67.00,8.00,33.83,50.68,16.46,38.69,48.27,971.90,1.21,-1.21,1421.16,1504.92,33.81,805.31,46.49
2023-05-17 08:45:46,2023-05-17 09:00:46,0.00,501.84,1970.26,0.46,187.26,722.53,700.18,6.69,67.00,0.00,33.83,50.65,16.43,38.66,48.25,970.36,0.00,-1.11,1422.74,1505.53,33.92,805.35,46.51
2023-05-17 09:00:46,2023-05-17 09:15:46,0.00,501.82,1616.23,0.46,188.01,730.53,700.55,7.94,67.00,0.00,33.84,50.54,16.42,38.62,48.24,965.47,0.00,-0.41,1431.08,1505.66,34.54,805.11,46.53
2023-05-17 09:15:46,2023-05-17 09:30:46,0.00,501.82,1498.52,0.46,187.82,726.67,699.77,7.94,67.00,0.00,33.84,50.50,16.33,38.58,48.23,963.93,0.00,-0.62,1426.45,1505.24,34.50,805.45,46.49
2023-05-17 09:30:46,2023-05-17 09:45:46,0.00,501.82,1622.77,0.47,187.68,728.32,700.15,7.94,67.00,0.00,33.84,50.48,16.29,38.56,48.23,962.91,0.24,-0.75,1428.48,1505.74,34.42,805.59,46.50
2023-05-17 09:45:46,2023-05-17 10:00:46,0.00,501.82,1620.49,177.70,187.66,727.54,700.21,5.46,67.00,8.79,33.85,50.48,16.23,38.50,48.21,962.34,0.99,-0.86,1427.72,1505.69,34.44,805.47,46.50
2023-05-17 10:00:46,2023-05-17 10:15:46,0.00,501.82,1834.27,0.47,187.41,724.58,699.79,7.00,67.00,0.00,33.83,50.50,16.17,38.52,48.20,963.45,0.00,-0.98,1424.34,1505.22,34.40,805.44,46.49
2023-05-17 10:15:46,2023-05-17 10:30:46,0.00,501.82,1780.89,0.47,187.70,729.47,700.19,7.94,67.00,0.00,33.84,50.47,16.17,38.54,48.22,962.44,0.00,-0.39,1429.63,1505.66,34.60,805.47,46.50
2023-05-17 10:30:46,2023-05-17 10:45:46,0.00,501.75,1496.54,0.47,187.52,729.93,700.09,7.94,67.00,0.00,33.83,50.47,16.12,38.53,48.22,962.19,0.00,-0.43,1430.05,1505.56,34.54,805.47,46.50
2023-05-17 10:45:46,2023-05-17 11:00:46,0.00,501.58,1587.84,0.47,187.37,730.11,700.00,7.94,67.00,0.00,33.83,50.41,16.11,38.46,48.20,959.62,0.00,-0.60,1430.14,1505.51,34.39,805.51,46.50
2023-05-17 11:00:46,2023-05-17 11:15:46,0.00,501.28,1676.69,0.49,187.44,728.58,700.06,7.94,67.00,0.00,33.84,50.41,16.07,38.45,48.20,959.02,0.51,-0.58,1428.68,1505.69,34.46,805.63,46.49
2023-05-17 11:15:46,2023-05-17 11:30:46,0.00,501.19,1547.84,168.16,187.23,726.90,699.89,5.13,67.00,8.68,33.84,50.41,15.93,38.44,48.17,959.73,0.66,-0.73,1426.74,1504.88,34.50,804.99,46.51
2023-05-17 11:30:46,2023-05-17 11:45:46,0.00,501.17,1916.34,0.47,187.11,724.49,700.03,7.30,67.00,0.00,33.84,50.44,15.96,38.44,48.18,960.27,1.02,-0.88,1424.51,1505.45,34.28,805.42,46.50
2023-05-17 11:45:46,2023-05-17 12:00:46,0.00,501.10,1780.76,182.36,187.77,734.27,700.10,4.61,67.00,8.76,33.85,50.34,15.93,38.43,48.20,956.39,0.19,-0.42,1434.44,1506.23,34.79,806.13,46.48
2023-05-17 12:00:46,2023-05-17 12:15:46,0.00,500.95,1828.76,0.47,187.72,730.43,700.26,7.79,67.00,0.00,33.85,50.37,15.90,38.42,48.18,957.49,0.00,-0.47,1430.67,1505.59,34.88,805.33,46.51
2023-05-17 12:15:46,2023-05-17 12:30:46,0.00,500.69,1713.88,0.47,188.27,738.38,700.23,7.94,67.00,0.00,33.84,50.28,15.99,38.40,48.18,953.64,0.00,-0.03,1438.62,1505.48,35.14,805.25,46.51
2023-05-17 12:30:46,2023-05-17 12:45:46,0.00,500.56,1502.53,0.47,188.10,736.34,699.71,7.94,67.00,0.00,33.85,50.29,15.92,38.42,48.18,954.24,0.54,-0.23,1436.05,1504.94,35.12,805.23,46.49
2023-05-17 12:45:46,2023-05-17 13:00:46,0.00,500.54,1643.34,179.15,187.98,737.51,700.00,5.11,67.00,8.80,33.84,50.32,15.91,38.43,48.19,955.27,0.66,-0.46,1437.51,1505.74,34.91,805.74,46.49
2023-05-17 13:00:46,2023-05-17 13:15:46,0.00,500.52,1927.35,0.47,188.06,739.44,700.01,7.31,67.00,0.00,33.85,50.29,15.93,38.42,48.18,954.59,0.00,-0.30,1439.44,1505.46,35.05,805.44,46.50
2023-05-17 13:15:46,2023-05-17 13:30:46,0.00,500.52,1644.45,0.46,188.44,740.30,700.23,7.94,67.00,0.00,33.85,50.28,15.89,38.44,48.19,953.90,0.00,0.07,1440.55,1505.50,35.32,805.27,46.51
2023-05-17 13:30:46,2023-05-17 13:45:46,0.00,500.52,1501.95,0.47,188.22,740.73,699.93,7.94,67.00,0.00,33.85,50.26,15.88,38.40,48.17,953.05,0.00,-0.08,1440.66,1505.24,35.21,805.31,46.50
2023-05-17 13:45:46,2023-05-17 14:00:46,0.00,500.52,1623.57,101.87,187.73,738.67,699.95,7.60,67.00,4.90,33.84,50.29,15.80,38.41,48.18,953.74,1.19,-0.30,1438.62,1505.40,34.98,805.45,46.50
2023-05-17 14:00:46,2023-05-17 14:15:46,0.00,500.45,1860.68,73.56,187.99,738.40,700.14,4.88,67.00,3.53,33.85,50.26,15.65,38.39,48.17,952.91,0.04,-0.26,1438.54,1505.46,35.18,805.33,46.51
2023-05-17 14:15:46,2023-05-17 14:30:46,0.00,500.52,1782.19,0.47,188.14,739.88,700.08,7.94,67.00,0.00,33.84,50.22,15.62,38.35,48.16,951.36,0.00,-0.16,1439.94,1505.30,35.42,805.22,46.51
2023-05-17 14:30:46,2023-05-17 14:45:46,0.00,500.52,1676.28,0.47,188.42,745.07,699.97,7.94,67.00,0.00,33.85,50.18,15.73,38.34,48.16,949.25,0.00,0.12,1445.01,1505.46,35.50,805.49,46.50
2023-05-17 14:45:46,2023-05-17 15:00:46,0.00,500.45,1512.84,0.47,188.19,739.19,700.04,7.94,67.00,0.00,33.84,50.19,15.67,38.34,48.15,949.56,0.00,-0.04,1439.24,1505.48,35.49,805.44,46.50
2023-05-17 15:00:46,2023-05-17 15:15:46,0.00,500.46,1634.15,0.47,188.09,740.95,700.09,7.94,67.00,0.00,33.85,50.19,15.75,38.31,48.14,949.16,0.00,-0.10,1441.04,1505.58,35.28,805.49,46.50
2023-05-17 15:15:46,2023-05-17 15:30:46,0.00,500.45,1662.43,0.47,188.37,738.35,699.88,7.94,67.00,0.00,33.84,50.16,15.79,38.29,48.14,948.51,0.00,0.03,1438.23,1505.12,35.45,805.23,46.50
